user_id,seq_d1,seq_d2,domain_id,ob_label
3345,"[19768, 950, 3523, 8036, 10722]","[19554, 19768, 23640, 25723, 28552, 31622, 31941, 34033]",0,1
1782,"[341, 19499, 2387, 3286, 3422, 4165, 5205, 6643, 8187, 12971]","[18481, 19499, 19548, 20357, 21608, 22192, 22269, 24067, 26172, 26174, 27243, 27812, 28580, 29300, 30093, 32009, 32973, 32992, 34039, 34083, 34637, 34733, 34741, 35773, 36401, 38231, 40210]",0,1
1707,"[324, 22116, 1797, 23543, 2172, 8913, 11273]","[18803, 21769, 22116, 23543, 26371]",0,1
4431,"[1168, 2468, 25061, 8829, 38376, 11830, 15896, 16013]","[21668, 23887, 25061, 35453, 38376]",0,1
6160,"[2078, 6051, 34481, 7939, 8214, 9006, 9239, 36961, 16688, 16955]","[19696, 28338, 30354, 34481, 36961]",1,1
10760,"[9464, 9932, 10017, 11549, 14926, 15506, 15508, 16304]","[21018, 21110, 23317, 29243, 29513, 31365, 32767, 39664]",0,1
12,"[2, 1652, 5532, 8688, 14554]","[18637, 21668, 29173, 31666, 34140, 40431, 40442, 41633, 41983, 42008, 42309]",0,1
2861,"[606, 2910, 5068, 7504, 8018, 8489, 11377, 11547, 12108, 12392, 12585, 14384, 15311, 15388, 16044, 16072, 16456, 41610, 17072, 17087, 17759]","[17989, 18400, 18878, 19016, 19902, 20044, 20129, 20242, 23568, 24239, 24692, 24839, 27804, 27832, 28115, 28275, 28716, 30451, 30902, 31227, 31741, 34246, 35171, 35839, 36381, 36551, 36559, 37714, 38575, 39788, 39810, 39898, 41023, 41431, 41470, 41576, 41610, 41613, 41807, 41949, 42016, 42059, 42140, 42164, 42186, 42214, 42220, 42305, 42366, 42368]",0,1
943,"[168, 27604, 5004, 5430, 7735, 9104, 9897, 10219, 10651, 38507, 13268, 14851]","[18111, 27604, 31194, 34703, 38507, 39788, 41303]",0,1
4987,"[1441, 3549, 5084, 7765, 10492, 16282]","[18637, 19365, 33074, 38581, 39141]",0,1
3920,"[20518, 1415, 1927, 27960, 10514, 17352]","[20518, 27960, 31003, 36867, 39198]",0,1
1192,"[211, 19381, 728, 8781, 12479]","[19381, 20080, 22320, 24780, 36107, 37361]",1,1
7988,"[3632, 4400, 5049, 5379, 5858, 7982, 16748, 16920]","[18680, 22097, 22316, 35249, 39465, 41875, 42230]",0,1
3008,"[644, 753, 909, 7396, 9226, 10742, 12222, 41522]","[29527, 31049, 39610, 40874, 41522]",0,1
3717,"[895, 1189, 4170, 5251, 5851, 6196, 6930, 6938, 7089, 34892, 7700, 8183, 9917, 10156, 10802, 11227, 13527]","[19383, 22467, 27090, 34892, 37634, 37637, 39617]",1,1
5035,"[1468, 3007, 9308, 10103, 10446]","[18637, 18782, 27772, 29946, 40431, 41079, 41267, 41470]",0,1
424,"[71, 211, 20040, 23719, 23907, 35083, 7917, 36478]","[20040, 23719, 23907, 35083, 36478]",1,1
84,"[18, 2439, 6258, 8814, 9017, 11493, 12565, 16282, 16283, 17782]","[17989, 20027, 23608, 31741, 40442, 41734, 41981, 42230]",1,1
1211,"[213, 2034, 10215, 10842, 13052]","[21182, 24379, 29680, 30493, 33031, 33673, 37067]",0,1
2424,"[510, 873, 3450, 5288, 6861, 7382]","[21401, 22965, 23056, 27689, 32482, 33323, 33337, 33385, 34705]",1,1
6574,"[2366, 4237, 6091, 6269, 6658, 7410, 8734]","[18493, 20548, 24744, 25049, 26560, 28149, 32269, 37012, 37361]",0,1
4361,"[1136, 1432, 4650, 4836, 9599, 13365]","[18428, 21140, 22347, 23033, 23986, 24194, 24464, 28259, 30467, 31512, 32044, 36684, 41205]",1,1
668,"[111, 18470, 1475, 1476, 1477, 32310, 7370, 7737]","[18470, 18491, 18732, 23062, 26816, 29201, 32294, 32310]",0,1
1906,"[18970, 601, 979, 1302, 3167, 4217]","[18970, 21140, 21556, 25273, 30493, 31015, 32628, 32828, 41429]",1,1
986,"[18470, 1752, 22872, 1976, 28354, 29794, 32657, 7283, 7836, 8473, 36618, 10172, 10842, 12479]","[18470, 18995, 19178, 22872, 28354, 29794, 32657, 36618, 37728]",0,1
5327,"[1618, 3097, 4409, 6287, 7326, 9798, 10521]","[22684, 23608, 24899, 36240, 38189]",1,1
9634,"[5936, 33548, 8758, 9761, 10221, 16502]","[20795, 31937, 32362, 33548, 33811]",1,1
2679,"[580, 583, 1291, 3336, 4083, 30109, 6703, 7907, 36479, 10584]","[30109, 31135, 31448, 31542, 32294, 32300, 34067, 36479, 37872, 38342]",0,1
4900,"[1383, 28040, 10528, 13118, 40791]","[23279, 25964, 27703, 28040, 28047, 30324, 40791]",0,1
1112,"[198, 827, 975, 1132, 1252, 3931, 5659, 7125, 7502, 7918, 8826, 9053, 9754, 10375, 10797, 12187, 12426, 16050, 16878, 17672]","[20911, 23313, 27035, 33498, 34802]",0,1
427,"[71, 101, 339, 590, 658, 667, 894, 21917, 1540, 1575, 24012, 2547, 27245, 27463, 27920, 4044, 5071, 9197, 9339, 36970, 9529, 38266, 38425, 38565, 11430, 12112, 39863, 14968, 17129, 41855]","[18013, 19178, 19365, 21336, 21917, 24012, 27245, 27463, 27920, 34825, 35103, 36970, 38266, 38425, 38565, 39740, 39863, 41855]",1,1
2040,"[412, 645, 1819, 3710, 5419, 7097, 16124]","[19988, 23027, 23046, 31392, 31468, 32125, 32269, 33757, 34027, 36296]",0,1
5924,"[1906, 10716, 13555, 14170, 15091]","[19694, 20828, 27703, 27705, 28336, 34426, 36642, 38532]",1,1
5279,"[22109, 4033, 4866, 7218, 7381, 8517, 8744]","[19514, 22109, 31047, 31271, 31793, 31913]",0,1
921,"[18453, 20041, 21366, 1319, 22506, 3193, 4108, 12771, 16744]","[17989, 18453, 20041, 21366, 22506, 28910]",1,1
1889,"[371, 1750, 1757, 1842, 1864, 2070, 2135, 2559, 3386, 3860, 5270, 10302, 10405, 12200]","[17977, 20114, 20630, 21246, 24534]",1,1
6502,"[2315, 3176, 35746, 12790, 12870]","[18975, 19769, 20957, 26172, 30783, 31365, 32802, 33430, 35201, 35746, 35934, 38405, 39626, 41841]",1,1
2399,"[506, 21886, 2138, 3623, 4151, 7424, 7855, 9005, 11646, 15587]","[19468, 21886, 23190, 23365, 36678, 37740]",1,1
10939,"[10095, 12565, 16840, 16920, 17094]","[19802, 32783, 39814, 40711, 42284, 42335, 42346]",1,1
1230,"[214, 19429, 4456, 13533, 17518]","[19429, 20868, 21220, 22825, 30091, 35819, 38546, 39240]",1,1
3521,"[824, 1087, 2107, 2658, 5478, 6351, 7290, 8435, 13868, 15141, 16282]","[17967, 18582, 19315, 19570, 23431, 23649, 24520, 25885, 26228, 26762, 31771, 38581, 40713, 41512, 42059]",1,1
4841,"[21555, 21917, 22396, 6591, 7283, 35084]","[19922, 21555, 21917, 22396, 23801, 34067, 35084]",1,1
654,"[106, 819, 5278, 7155, 7987]","[18811, 30896, 36979, 36981, 41279]",0,1
260,"[43, 5041, 9636, 9718, 13983, 17639]","[18885, 22196, 22430, 23570, 23720, 24466, 24734, 27782, 33287, 41143, 42073]",1,1
4933,"[1400, 24697, 3341, 15025, 15033, 15605]","[19596, 20654, 22514, 24697, 30543]",1,1
2984,"[634, 806, 1487, 1635, 3572, 3836, 8122, 10065, 10319, 14098]","[18678, 19162, 20416, 20860, 23895, 25228, 26890, 26892, 27077, 31190]",1,1
1648,"[18818, 5870, 7931, 8776, 16371]","[18818, 21932, 30255, 35899, 36417]",1,1
5105,"[21886, 22242, 1672, 2207, 3266, 3591, 34789, 8594, 13089]","[18499, 21238, 21886, 22242, 25188, 34789]",0,1
1087,"[191, 1422, 3805, 3866, 6123, 6393, 6670, 7231, 7581, 9231, 10292, 10715, 11256, 11262, 13682, 15176, 15277, 16430]","[17987, 19293, 25912, 34055, 38233, 40241, 42071]",0,1
5738,"[22800, 2413, 30151, 5765, 33494, 11898]","[19319, 19321, 19360, 22800, 23722, 26816, 30151, 33494]",1,1
5096,"[21885, 5027, 11518, 13005, 14656]","[19001, 21885, 27551, 30765, 32986, 34067, 34384, 38769, 39022]",0,1
793,"[144, 18880, 3304, 30588, 13361]","[18880, 20035, 22178, 25569, 29874, 30588, 31010]",1,1
6348,"[2188, 7171, 36967, 10742, 38565, 13385, 15324]","[18206, 27645, 33706, 36967, 37606, 38565]",1,1
7464,"[3115, 4616, 6547, 10110, 12872, 15000]","[28273, 31422, 31683, 39318, 41490]",1,1
6651,"[2440, 4005, 5023, 11686, 12222, 13370, 13891]","[21829, 21899, 23738, 29383, 29790, 30716, 33729, 34500, 37653]",1,1
2599,"[554, 3353, 5419, 9223, 13542]","[19576, 24548, 25717, 25759, 32273, 36786, 36851]",0,1
5362,"[1629, 24012, 32979, 7831, 7889, 13090, 40791, 15230]","[18113, 20349, 23329, 23353, 24012, 26052, 32125, 32979, 33660, 37799, 40791]",0,1
3185,"[19501, 3828, 7809, 9288, 11503, 12928, 14602, 15886]","[19501, 32056, 34531, 35537, 37177]",0,1
7772,"[3426, 4160, 5323, 6351, 16691]","[21662, 24208, 32277, 37149, 41678]",1,1
6498,"[2314, 5046, 7261, 8383, 8720, 38055, 15004]","[27494, 29503, 31679, 38055, 39248, 40999]",0,1
8446,"[4135, 7326, 7839, 7840, 11788]","[18202, 19776, 22140, 23213, 24944, 26513, 27104, 27328, 29670, 30364, 31218, 33260, 33361, 33390, 33641, 35183, 36363, 36485, 36511, 36530, 38045]",0,1
2621,"[559, 1473, 21885, 35395, 11898, 40375, 14738]","[21885, 23920, 35395, 36636, 40375]",0,1
6600,"[2391, 6368, 6779, 6936, 7054, 9353, 15904]","[21096, 21190, 21401, 22507, 23213, 24551, 29481, 31043, 32144, 34296, 34300, 36599, 36851]",1,1
12,"[2, 1652, 5532, 8688, 14554]","[18637, 21668, 29173, 31666, 34140, 40431, 40442, 41633, 41983, 42008, 42309]",1,1
1898,"[18968, 18969, 18970, 777, 778, 997, 20734, 1075, 4107, 4122, 6890, 7723, 36479, 36970]","[18968, 18969, 18970, 20734, 21184, 29019, 30572, 36479, 36970, 40644]",0,1
5296,"[1608, 2089, 35083, 36972, 11370, 15394, 16091]","[21174, 27534, 28255, 33191, 35083, 36972]",0,1
1166,"[205, 2152, 26225, 3371, 5779, 7873]","[18063, 19640, 19704, 20570, 23090, 23197, 25196, 25976, 26225, 26750, 30686, 32735, 36745, 39232]",0,1
5278,"[22109, 3176, 3791, 5807, 6692, 35084, 10759]","[20957, 22109, 23734, 28233, 31175, 31434, 35084, 40361, 41856]",0,1
5277,"[22109, 7524, 7781, 12372, 12950, 40595]","[22109, 23608, 26148, 26292, 27021, 27655, 27928, 28506, 40595]",0,1
4482,"[1185, 4037, 7326, 9031, 13752]","[20031, 20033, 26056, 26944, 27142, 27836, 34194, 34645, 35033, 35903, 38807, 40369, 40462]",0,1
4734,"[1316, 24550, 2826, 2906, 4236, 5852, 7111, 37234]","[19596, 21034, 24550, 28506, 32986, 33240, 36043, 36274, 37234, 38548, 38653, 40862]",0,1
3717,"[895, 1189, 4170, 5251, 5851, 6196, 6930, 6938, 7089, 34892, 7700, 8183, 9917, 10156, 10802, 11227, 13527]","[19383, 22467, 27090, 34892, 37634, 37637, 39617]",0,1
2361,"[496, 645, 2204, 4330, 7164, 37390, 38264]","[20248, 21010, 24023, 24904, 24906, 25259, 25297, 27442, 29640, 37390, 37443, 38264]",1,1
2996,"[639, 2183, 5127, 5659, 6282, 6603, 11026]","[19055, 27723, 29535, 30716, 35585, 37002]",1,1
920,"[18453, 201, 224, 19444, 1067, 27446, 5177, 5419, 6396, 6479, 7229, 11493, 12521, 14491, 15021]","[18453, 19444, 19712, 23130, 25573, 26579, 27446, 30272, 34051]",0,1
7162,"[2830, 5293, 10104, 10919, 14279, 14658]","[18975, 26379, 27834, 31977, 34043, 36955, 40691, 40881]",0,1
3158,"[689, 12448, 13236, 16164, 16556]","[20949, 21184, 25551, 26397, 26669, 27703, 28890, 28910, 29358, 30630, 31554, 31977, 33675, 34268, 36955, 37014, 41092]",1,1
883,"[159, 528, 547, 679, 2041, 2747, 2834, 3473, 4926, 36669, 9063, 9157, 9607, 10757, 15546]","[20556, 21238, 22862, 26164, 36669, 37591]",0,1
4783,"[1328, 1842, 5355, 5796, 10551]","[22223, 22714, 22975, 23608, 25679, 26449, 26998, 37473, 38940, 41027]",0,1
6651,"[2440, 4005, 5023, 11686, 12222, 13370, 13891]","[21829, 21899, 23738, 29383, 29790, 30716, 33729, 34500, 37653]",0,1
94,"[18062, 895, 1865, 1879, 1977, 4673, 7395, 12224]","[18062, 19379, 21026, 27782, 28752, 29290, 29453, 34848, 35095, 40097]",0,1
1649,"[18818, 19131, 21848, 2511, 24646, 4283, 38264]","[18818, 19131, 21848, 24646, 38264]",1,1
6646,"[2431, 4809, 32656, 6778, 15488]","[18499, 19084, 19778, 23602, 25289, 28151, 29591, 30497, 32311, 32656, 35071, 36300]",0,1
7768,"[3422, 6150, 34559, 9003, 12963]","[19424, 27440, 31636, 32146, 34559]",0,1
3997,"[1001, 21917, 3489, 4451, 5387, 5467, 32751, 6188, 7988, 10104, 10375, 11172, 11568, 12700, 13546, 40325]","[21917, 27705, 28671, 29956, 32751, 32948, 33700, 40325]",1,1
678,"[114, 1254, 1727, 1842, 1935, 2183, 6267, 6715, 7252, 9131, 9164, 9592, 10095, 38055, 11645, 15019, 15416, 15418, 16157, 17264, 17786]","[17949, 17977, 18637, 19410, 21405, 21699, 22148, 23021, 23568, 24218, 24846, 25509, 25803, 26130, 27227, 27348, 27776, 27932, 30497, 32302, 32484, 32492, 32500, 32737, 33498, 34317, 34802, 35299, 36043, 36385, 36551, 37228, 38055, 38066, 39499, 40168, 40431, 41035, 41435, 41498, 41512, 41592, 41631, 41633, 41734, 41751, 41883, 41983, 42077, 42111, 42150, 42218, 42228, 42280, 42292, 42305, 42380, 42427]",0,1
9964,"[33687, 7773, 10725, 38214, 14501]","[25725, 25727, 28390, 33687, 38214]",0,1
4165,"[20801, 2183, 3177, 27281, 5659, 6293, 8945, 14485]","[20801, 22923, 27281, 32984, 38119, 39840, 41051]",1,1
1396,"[245, 21885, 21886, 2774, 3045, 7433, 9043, 40791]","[19041, 20129, 21861, 21885, 21886, 23865, 25308, 25879, 30272, 30292, 30811, 37149, 38113, 40791, 41476]",1,1
1924,"[380, 2048, 2774, 4856, 5140, 40375]","[17957, 18166, 18180, 18198, 18295, 18442, 18828, 21294, 21523, 21525, 21584, 21652, 21745, 22281, 22283, 22345, 22915, 22919, 23112, 23122, 23636, 24089, 24897, 25202, 26014, 26449, 26876, 27344, 27346, 28609, 28744, 28776, 29201, 29211, 29235, 29241, 30065, 31365, 31524, 31839, 32261, 32416, 32440, 32471, 33240, 33432, 33466, 33544, 33631, 33975, 35333, 35752, 36080, 36413, 36442, 36487, 36530, 36851, 36887, 37384, 37485, 37604, 37608, 37958, 38378, 38614, 38769, 39186, 40007, 40027, 40375, 40585, 40713, 42014]",0,1
96,"[18062, 204, 877, 1100, 3474, 4165, 4822, 5398, 5930]","[18062, 19080, 20268, 23371, 24314, 24722, 25497, 26732, 29121, 32044, 34248]",1,1
5950,"[1927, 3420, 36478, 9537, 12800]","[22412, 28700, 31331, 34500, 36478, 36509]",0,1
2202,"[19089, 603, 2808, 3687, 16797]","[19089, 20735, 20834, 30902, 37600]",0,1
513,"[78, 478, 2021, 3785, 15816]","[21120, 21164, 21182, 23419, 27523, 39576]",0,1
1624,"[306, 499, 1690, 5392, 5531]","[18915, 22140, 25440, 30767, 31689, 32473, 34292, 35599, 35762, 35833, 36532]",0,1
1342,"[225, 226, 1663, 22466, 22554, 2097, 3157, 38425, 12959, 17213]","[19049, 22466, 22554, 23781, 27703, 31466, 32064, 33599, 35940, 38425, 39324, 41502]",1,1
335,"[57, 1440, 1927, 2342, 2436, 3932, 4369, 4485, 4943, 5524, 5885, 7786, 7918, 8640, 9004, 9515, 10219, 10623, 39863, 13709, 15035, 17662]","[17943, 28229, 30594, 36179, 39863]",1,1
3175,"[19495, 19498, 20041, 21886, 1733, 2189, 2762, 3066, 27635, 3885, 4825, 5528, 32234, 6235, 7229, 34822, 8136, 8142, 36785, 9134, 10071, 12068, 13956, 40791, 41081]","[18365, 18828, 19495, 19498, 20041, 21886, 25769, 25916, 27635, 29710, 30560, 32058, 32234, 33098, 34822, 36324, 36785, 38137, 40791, 41081]",0,1
8450,"[4143, 4187, 9136, 11120, 15843]","[26689, 29674, 32343, 39273, 39300]",0,1
3608,"[848, 940, 2471, 3879, 4008, 6672, 14738]","[18111, 19084, 21230, 21734, 30448, 38988]",1,1
5072,"[1492, 2657, 3823, 5926, 6173]","[18624, 18782, 19530, 19584, 20889, 27677, 28061, 30284, 31923, 33215, 36638, 38225]",0,1
6135,"[2059, 3879, 4300, 4303, 5182, 34804, 8288, 9332]","[19876, 20971, 20973, 21709, 23104, 24639, 27500, 27605, 30767, 34804, 36211, 37200, 39814, 40247, 40464, 40713, 40739]",0,1
10824,"[9831, 10553, 13353, 13492, 15420]","[18946, 19576, 19812, 20885, 24227, 24839, 27546, 29963, 31512, 32494, 33549, 40051, 40864, 41598, 42346]",1,1
7083,"[2774, 7011, 10422, 12870, 14559]","[23887, 25861, 27392, 27551, 29481]",0,1
5324,"[1618, 5751, 8061, 11073, 12987]","[19800, 22058, 22117, 23439, 24504, 26032, 27420, 27514, 27516, 37643]",0,1
6400,"[2238, 3573, 29362, 33461, 10498]","[19348, 22136, 22444, 22714, 27536, 29362, 30487, 31288, 31811, 32977, 33461, 33909, 34067, 38994]",0,1
785,"[142, 19499, 1500, 22565, 2487, 24528, 3240, 3828, 30110, 5097, 5610, 33235, 34469, 7249, 35733, 10189, 11686, 16877, 16935, 17116]","[19499, 19604, 22565, 24528, 27840, 30110, 32298, 33235, 33959, 34469, 35733, 41678]",0,1
999,"[175, 606, 714, 841, 1928, 2297, 3079, 28033, 5424, 5836, 5937, 6100, 6158, 6306, 6555, 7921, 8401, 8842, 8993, 9105, 9177, 9572, 10553, 10991, 11026, 11030, 11202, 11910, 11980, 13353, 15736]","[27227, 27231, 28033, 32975, 34555, 34653, 36371, 40658, 41329, 42008, 42248]",0,1
6887,"[2619, 4339, 4624, 11564, 17300]","[19512, 21753, 28988, 32486, 33725, 34557, 37074, 39396, 39499, 39615, 40671, 40999, 41340, 41371, 41981]",1,1
2808,"[595, 19452, 2220, 4528, 5055, 39000, 12654]","[19452, 24324, 31691, 35615, 39000]",0,1
6323,"[2183, 2759, 2801, 3202, 7697]","[23058, 25140, 25521, 32162, 40654]",1,1
9111,"[5035, 33350, 11296, 12868, 13236]","[18128, 19664, 24926, 31030, 33350, 33627, 37553, 39322, 39894, 39959, 41205]",1,1
1129,"[18545, 3176, 27630, 4633, 7253, 9348]","[18545, 27630, 30973, 31775, 33599]",0,1
1403,"[248, 18799, 861, 874, 21384, 1369, 1636, 1835, 2183, 24679, 3043, 3554, 3670, 3672, 4079, 5065, 6525, 7292, 10492, 11567, 14319, 15486, 16977, 17144, 17300]","[17977, 18052, 18065, 18079, 18085, 18105, 18178, 18214, 18251, 18265, 18289, 18295, 18297, 18311, 18325, 18355, 18410, 18481, 18509, 18531, 18572, 18586, 18607, 18666, 18738, 18750, 18762, 18799, 18966, 18975, 19041, 19111, 19243, 19460, 19483, 19514, 19610, 19658, 19670, 19696, 19860, 20037, 20058, 20114, 20129, 20154, 20186, 20345, 20646, 20650, 20807, 20971, 21100, 21282, 21384, 21401, 21478, 21509, 21662, 21855, 21861, 21952, 21988, 22012, 22124, 22162, 22283, 22375, 22504, 22586, 22598, 22690, 22888, 22973, 23058, 23072, 23086, 23088, 23090, 23110, 23128, 23172, 23255, 23608, 23822, 23850, 23852, 23895, 23968, 24037, 24067, 24099, 24101, 24160, 24520, 24629, 24673, 24679, 24897, 24958, 24962, 24999, 25102, 25134, 25228, 25281, 25402, 25737, 25831, 25926, 25962, 25968, 26008, 26052, 26326, 26379, 26513, 26541, 26547, 26583, 26587, 26619, 26631, 26655, 26691, 26736, 26882, 26884, 26964, 26982, 27005, 27019, 27420, 27451, 27613, 27619, 27661, 27703, 27705, 27916, 27981, 28091, 28193, 28342, 28370, 28580, 28629, 28798, 28910, 29105, 29185, 29189, 29304, 29337, 29381, 29395, 29481, 29656, 29690, 29700, 29721, 30041, 30059, 30093, 30194, 30386, 30394, 30510, 30654, 30732, 30763, 30813, 31075, 31087, 31107, 31117, 31196, 31216, 31343, 31394, 31454, 31524, 31614, 31711, 31741, 31845, 31905, 32015, 32146, 32212, 32327, 32630, 32785, 33070, 33074, 33250, 33385, 33418, 33613, 33789, 33883, 34220, 34235, 34418, 34449, 34560, 34873, 35007, 35059, 35285, 35317, 35323, 35372, 35436, 35455, 35694, 35777, 35807, 35833, 35922, 35989, 35995, 36053, 36491, 36608, 36652, 36725, 37012, 37134, 37413, 37521, 37726, 37771, 38091, 38344, 38451, 38599, 38629, 38661, 38962, 38966, 38968, 39236, 39683, 39711, 39784, 39857, 39884, 40522, 40567, 40808, 40971, 41171, 41356, 41504, 41755, 41759, 41777, 41779, 42132, 42224, 42272, 42382, 42390]",0,1
1283,"[214, 414, 496, 627, 24438, 3447, 3553, 4450, 10047]","[18724, 23610, 24438, 27992, 28061, 39475, 40510, 41694]",1,1
688,"[18393, 116, 356, 19428, 22471, 1756, 2313, 2888, 3101, 27446, 36970, 15605]","[18391, 18393, 19428, 19726, 22471, 24061, 27446, 34182, 36970]",1,1
5080,"[1502, 1846, 2221, 2334, 2398, 2799, 30110, 5075, 32283, 34469, 7927]","[18075, 18367, 19468, 20533, 23803, 24500, 24893, 26004, 30110, 30376, 32283, 34469, 36371]",0,1
3364,"[778, 1401, 1759, 4084, 6381, 6386, 9200, 12557, 17628]","[19078, 22048, 22308, 22961, 23952, 24536, 25057, 26204, 30101, 30783, 32129, 33258, 33599, 35475, 37706, 38169, 38382, 40309]",0,1
6727,"[2499, 3644, 7172, 7283, 7614, 7819, 9196, 9306, 9310, 11246, 14595, 16982]","[24603, 26359, 27246, 27364, 28444]",1,1
1900,"[18968, 20105, 20108, 1230, 21390, 1276, 22953, 2183, 2839, 2841, 3338, 27279, 27280, 27282, 27283, 7451, 9448, 14485]","[18166, 18489, 18968, 19560, 20105, 20108, 20317, 20319, 20321, 20357, 20568, 20570, 20576, 20582, 20584, 20937, 20967, 20994, 21292, 21390, 21642, 21897, 22064, 22273, 22953, 23184, 23188, 23582, 24192, 24486, 24716, 24807, 25241, 25597, 26263, 26294, 26742, 27013, 27027, 27181, 27187, 27279, 27280, 27282, 27283, 27368, 27372, 30642, 30933, 31496, 33534, 33759, 33983, 34025, 35051, 35165, 35393, 35903, 36347, 37165, 37535, 38436, 39788, 39977, 40005, 40281, 40363, 40371, 40464, 40476, 40739, 41500, 42061]",1,1
2258,"[19134, 23811, 24646, 36478, 41730]","[19134, 23811, 24646, 36478, 41730]",1,1
7866,"[3543, 28032, 29010, 4947, 5237, 31302, 7123, 12862, 14858, 15217, 15665, 16465, 16771, 17479]","[26984, 28032, 29010, 31302, 40313]",0,1
4605,"[21385, 3737, 7187, 9870, 10731]","[19338, 21385, 27092, 29690, 31365, 32820]",0,1
5098,"[21885, 4047, 30788, 5808, 6350, 17549]","[20660, 21885, 22085, 30788, 31135, 33619, 34067, 38275, 39302]",1,1
6218,"[2107, 2569, 3052, 7289, 10033, 15245, 16513, 16544]","[18283, 18607, 18834, 26776, 27854, 28500, 29233, 30272, 30714, 32826, 33765, 34378, 36280, 36448, 38344, 40585]",1,1
8664,"[4404, 5320, 6862, 7487, 17116]","[18134, 18160, 19059, 19385, 22058, 22117, 22716, 22794, 23757, 25900, 27637, 28360, 39273, 41225, 42004]",1,1
7188,"[24903, 6457, 6460, 34139, 9868, 9971]","[24903, 25577, 31209, 31337, 31594, 34139]",1,1
2131,"[432, 437, 6294, 8325, 36480, 13583, 14914]","[18436, 20371, 21374, 21502, 22162, 22357, 24067, 24756, 25326, 25781, 25968, 27627, 28308, 28538, 28994, 31524, 32670, 33432, 34418, 34711, 35589, 36335, 36480, 36652, 38091, 38467, 40309, 41319, 41560]",0,1
6813,"[2554, 24528, 5796, 6926, 34559, 7831]","[21895, 22359, 22393, 24528, 34559]",1,1
2201,"[19088, 1540, 2503, 5859, 6481, 14591]","[19088, 20420, 22474, 27830, 34705, 37944, 40261]",1,1
3920,"[20518, 1415, 1927, 27960, 10514, 17352]","[20518, 27960, 31003, 36867, 39198]",1,1
4770,"[1325, 1359, 1502, 1762, 5464, 5812, 11429]","[18138, 18938, 19061, 19350, 19540, 20693, 21254, 21358, 23666, 23952, 27370, 27834, 28103, 28318, 28910, 32520, 36833]",0,1
1409,"[248, 346, 4335, 4416, 9562]","[19180, 21362, 29219, 31843, 35455, 35807, 36489, 39746]",1,1
3511,"[20040, 1318, 3722, 5430, 5915, 7237, 7245]","[19197, 20040, 22076, 27838, 28680]",1,1
9658,"[32656, 34835, 35610, 10440, 38565, 40791]","[32656, 33379, 34835, 35610, 38565, 40791, 41474]",1,1
326,"[52, 21389, 1278, 1842, 3364, 9612, 10103]","[18013, 19072, 19771, 20377, 21389]",1,1
5925,"[1908, 3216, 3952, 4830, 9314]","[22312, 26253, 29870, 32759, 32860, 40862]",1,1
2146,"[19018, 19098, 829, 1502, 21917, 2755, 8133, 38565]","[18251, 19018, 19098, 21917, 30672, 38565]",0,1
987,"[18470, 4084, 32310, 8642, 37255, 11292, 39297]","[18377, 18470, 21640, 22524, 32310, 37255, 39297]",0,1
1158,"[204, 20041, 2927, 3571, 4810, 5339, 10568, 11909, 13964, 15946]","[20041, 22022, 23717, 25158, 25867, 28760, 30991, 36481]",0,1
7352,"[3009, 6606, 8776, 10865, 10867, 10869, 11219, 12018, 13423, 17280]","[18029, 21705, 22566, 31167, 32343, 34384, 38326]",0,1
6869,"[2603, 6763, 9877, 14998, 17202]","[25275, 27112, 28235, 31666, 36885, 37479, 41377]",0,1
1232,"[214, 1846, 5391, 33102, 7229, 8973, 15255, 16157]","[18881, 19178, 20224, 20933, 20979, 20981, 21407, 21932, 22469, 22674, 22716, 23580, 23588, 23820, 23838, 24381, 24553, 24675, 25837, 26146, 30991, 32646, 33102, 33593, 37067, 37795, 37981]",0,1
1725,"[328, 2034, 7904, 8288, 8527, 11236]","[18981, 20420, 21604, 26066, 29399, 30461, 35515, 35517]",0,1
3290,"[750, 1527, 1847, 14838, 17269]","[17989, 18218, 22714, 25719, 29776, 32672]",1,1
1691,"[321, 518, 21917, 3035, 32751, 32752, 32754, 6196, 34835, 13593]","[19408, 21917, 22734, 23387, 24764, 26912, 27248, 32751, 32752, 32754, 34621, 34835]",0,1
1632,"[18816, 1211, 22109, 1618, 2653, 2683, 7219, 8489, 8781, 36965, 9475, 9477, 10878, 13477]","[18816, 19084, 22109, 29934, 30420, 36965, 38011, 38344]",1,1
6926,"[24528, 2682, 5626, 9577, 13189, 13696, 15087, 40768]","[19045, 24528, 30953, 32253, 35013, 38514, 40768]",1,1
535,"[85, 96, 1160, 22328, 1959, 2747, 2748, 3514, 3548, 3793, 4149, 7750, 8476, 9801, 10014, 39000, 12579, 12623, 12819, 40232, 14348, 14426, 15683]","[22328, 29451, 34248, 39000, 39412, 39802, 40232, 40251]",0,1
413,"[70, 210, 250, 257, 353, 21381, 21555, 1457, 5182, 6399, 7612, 35705, 12575]","[18402, 19464, 20669, 20719, 20998, 21381, 21555, 21652, 21695, 21871, 21918, 21926, 22064, 23582, 23887, 23942, 24987, 25583, 25825, 27436, 28609, 29815, 30166, 30438, 34675, 35705]",0,1
1127,"[18545, 284, 785, 7283, 7603]","[18269, 18283, 18373, 18545, 23058, 23255, 24452, 24520, 26228, 29550, 33219, 34270]",1,1
