user_id,seq_d1,seq_d2,domain_id
184590,"[55622, 28455, 39, 625, 231]","[109317, 1128, 838, 10, 2]",0
16144,"[62011, 578, 665, 560, 1412, 35692, 38, 1225, 503, 1218]","[116663, 352, 84551, 579, 1009, 227]",1
168434,"[54006, 231, 1120, 1267, 19]","[109169, 526, 1165, 1334, 1904]",0
10626,"[38226, 18, 493, 1294, 60]","[106875, 1880, 74766, 722, 579, 353, 838, 677]",0
85861,"[45749, 28, 34, 18585, 1873, 487, 304]","[108114, 353, 352, 76004, 47, 228]",0
83798,"[63567, 36742, 392, 45, 581, 18]","[8209, 47, 1010, 618, 25, 72098, 792]",1
151594,"[61605, 183, 34435, 39, 1256]","[112852, 604, 1, 838, 352, 1080, 80740]",1
12150,"[38378, 11369, 833, 135, 1192, 103, 1256, 224, 793, 507, 1807]","[106904, 306, 77, 454, 590, 923, 452, 40]",0
109199,"[48083, 20918, 18, 412, 615, 34, 830, 411, 652]","[108436, 765, 373, 76325, 21]",0
191805,"[56344, 29762, 2531, 20, 512, 571]","[109385, 1298, 743, 611, 77273, 40, 579]",0
226705,"[59834, 325, 695, 515, 827]","[109658, 215, 583, 551, 79, 77546]",0
18296,"[61589, 378, 637, 802, 599, 31, 1889, 34419, 944, 558]","[112685, 1514, 102, 891, 80911, 838, 41, 582, 104]",1
32318,"[61777, 1017, 1878, 578, 427, 39, 579, 925, 1017]","[114506, 1, 634, 104, 234, 579, 102, 40, 83066]",1
127253,"[49888, 1313, 23057, 704, 18, 231, 677, 369, 266]","[108678, 49, 236, 1057, 76568, 1247, 353, 21, 14, 838]",0
90081,"[46171, 1256, 93, 401, 39]","[108172, 1058, 856, 1118, 579]",0
65074,"[43670, 1212, 334, 38, 16567, 173, 259, 101, 286, 2267, 209]","[107810, 75700, 936, 594, 379, 396, 1051]",0
170032,"[63630, 36461, 1278, 151, 1017]","[64713, 99870, 25, 719, 672, 47]",1
92201,"[63905, 408, 37402, 34, 715, 688]","[66337, 838, 103285, 1, 793]",1
81461,"[62462, 782, 35492, 53, 1126]","[120972, 2265, 89283, 1510, 937, 599, 353]",1
103310,"[63374, 231, 1034, 162, 568, 255]","[6271, 1181, 353, 321, 8]",1
176036,"[64221, 34, 37051, 1076, 65, 231]","[69731, 102, 2, 104, 74081]",1
152679,"[52431, 34, 642, 1583, 25673]","[108998, 45, 914, 584, 167]",0
172494,"[54412, 1368, 482, 513, 50, 85, 27597]","[109212, 590, 77102, 1164, 6]",0
112703,"[48433, 21989, 18, 394, 766]","[108484, 76561, 429, 1880, 216, 982, 47]",0
69800,"[44143, 17965, 78, 1267, 231, 18]","[107883, 737, 454, 167, 854, 227]",0
171555,"[54319, 60, 836, 78, 19]","[109201, 167, 313, 584, 77090]",0
95855,"[62637, 253, 1158, 35995, 894, 2311, 391, 58]","[122639, 1675, 90858, 122, 603, 1375]",1
126626,"[49826, 93, 868, 22661, 624]","[108668, 454, 1099, 342, 1041]",0
130208,"[50184, 23533, 355, 45, 53]","[108716, 1787, 521, 76606, 87, 352, 586]",0
139348,"[64194, 799, 996, 581, 391, 37250]","[69462, 760, 812, 74000, 1156, 328]",1
212403,"[58403, 781, 341, 31235, 969, 447, 287, 231]","[109549, 47, 102, 749, 981, 77819, 1931, 353]",0
133606,"[50524, 23358, 34, 231, 215, 680, 1422]","[108761, 1593, 77105, 252, 923, 794]",0
209033,"[63997, 2281, 1335, 45, 1256, 1229, 36952, 176, 581]","[67254, 164, 838, 352, 6, 1014]",1
34898,"[61815, 35086, 28, 1136, 85]","[114854, 600, 102, 47, 83132, 1314, 730]",1
147774,"[64028, 18, 36859, 45, 231]","[67590, 838, 422, 309, 1393, 6]",1
125802,"[49743, 22579, 943, 973, 45, 2133, 78, 1112]","[108657, 583, 637, 4064, 1092]",0
93533,"[62609, 231, 1663, 39, 1009]","[122382, 406, 1352, 1, 1522, 584, 579, 122, 90912, 40, 585]",1
100063,"[47169, 1008, 581, 1678, 20788]","[108305, 320, 10, 838, 568, 1556, 87]",0
214498,"[61595, 1889, 357, 902, 34795]","[112755, 856, 80644, 1022, 584, 719]",1
37645,"[63018, 629, 35848, 329, 34]","[101451, 1221, 104, 1204, 40, 630]",1
32346,"[61333, 332, 125, 509, 1159, 1276, 34553, 18, 99]","[110281, 579, 1433, 1, 681, 78169]",1
103131,"[47476, 82, 20, 30, 231, 21150]","[108346, 513, 584, 1294, 1118]",0
91943,"[46357, 1096, 39, 791, 20086, 231, 303, 821]","[108197, 412, 1315, 1545, 21, 454, 947, 40, 1]",0
152889,"[52452, 923, 25395, 794, 529, 1398, 97, 789]","[109001, 599, 426, 76891, 1261]",0
12283,"[38391, 11899, 38, 1171, 135]","[106906, 102, 75244, 190, 583, 25, 1678]",0
118104,"[48973, 85, 231, 22272, 581, 45]","[108556, 579, 6, 80, 352]",0
221124,"[59275, 19, 45, 1267, 1286, 32754, 231]","[109617, 35, 77506, 1137, 1880]",0
23048,"[63201, 365, 870, 2500, 642, 1587, 592, 45]","[4691, 102, 1661, 96594, 1601, 957, 983, 470]",1
112701,"[62559, 234, 978, 35389, 231]","[121894, 579, 89780, 681, 1532, 7]",1
210214,"[58184, 701, 30, 222, 3328, 904, 20, 31016]","[109531, 77420, 454, 10, 765]",0
31567,"[63328, 729, 1662, 869, 36971, 39, 528, 231]","[5849, 41, 446, 585, 922]",1
35439,"[63757, 381, 36588, 231, 93, 767]","[64925, 548, 271, 306, 101187, 63]",1
3088,"[61381, 715, 78, 459, 720, 1196, 516, 1273, 1786, 34211]","[110720, 352, 768, 1, 518, 579]",1
76532,"[62408, 800, 284, 835, 35238]","[120461, 820, 167, 640, 122, 21, 584, 88448, 25]",1
6709,"[61431, 51, 879, 826, 34261]","[111241, 826, 594, 167, 79215, 104, 242, 954, 1258]",1
91227,"[63376, 39, 607, 20, 18]","[6282, 425, 582, 345, 513, 102, 590]",1
56187,"[42782, 322, 1878, 45, 1867, 1407, 16475, 51, 1627, 34]","[107671, 518, 14, 141, 617, 194, 512, 471]",0
2770,"[61375, 18, 34206, 34, 329]","[110675, 78564, 1000, 352, 426]",1
60982,"[62223, 19, 420, 141, 174, 1249, 93]","[118659, 785, 40, 2, 21, 583, 108]",1
30513,"[40214, 13051, 39, 1176, 1267]","[107223, 1174, 876, 382, 967, 1531]",0
82895,"[63312, 634, 1164, 690, 1267, 36740, 34, 492, 615]","[5701, 427, 306, 353, 1469, 176, 97464]",1
81332,"[62760, 36509, 643, 557, 34, 1102, 578, 39]","[72411, 947, 41, 352, 2536, 586, 10, 91630]",1
6659,"[37829, 19, 10665, 45, 852]","[106800, 75205, 2, 10, 583]",0
16204,"[38783, 789, 596, 34, 3142, 1689, 18]","[106975, 705, 477, 74866, 434]",0
53829,"[62102, 120, 30, 264, 35470]","[117528, 617, 85416, 2279, 352, 579, 47, 911, 743, 120, 6]",1
36229,"[61835, 34665, 1502, 30, 222, 60, 18]","[115041, 603, 179, 40, 6, 765, 352, 582]",1
182375,"[55401, 410, 581, 848, 28233, 1218]","[109299, 63, 958, 722, 1486]",0
42453,"[61926, 968, 978, 1450, 231, 2077, 1033, 2119]","[115891, 83778, 579, 40, 418, 352]",1
110458,"[48209, 612, 1115, 151, 1878]","[108453, 672, 1401, 1168, 40, 77017]",0
83300,"[45493, 2053, 424, 1331, 878, 19259, 1202, 51]","[108081, 680, 566, 75970, 40]",0
80345,"[45198, 141, 262, 18575, 876]","[108037, 313, 1104, 75926, 306, 122]",0
75773,"[64281, 578, 292, 868, 45, 37635]","[70442, 167, 579, 440, 178]",1
91654,"[62587, 581, 38, 93, 85, 1034]","[122171, 519, 816, 1257, 535]",1
113809,"[61336, 34, 695, 34784, 38, 581]","[110314, 689, 942, 973, 597]",1
119313,"[63081, 18, 2389, 1367, 381]","[66823, 1546, 765, 753, 95558]",1
21622,"[61631, 39, 1256, 34462, 780]","[113108, 373, 21, 81586, 7]",1
61523,"[43315, 85, 462, 18, 16152, 1256, 487, 233]","[107757, 40, 579, 104, 112, 918, 772]",0
48532,"[62624, 529, 18, 36270, 1270]","[122519, 407, 269, 1074, 90405, 586, 271, 1423]",1
86535,"[45817, 479, 1870, 118, 19414, 444]","[108123, 1588, 76891, 6, 1902, 1601, 381, 820]",0
2015,"[37365, 64, 254, 54, 592, 1820, 966, 363, 1275, 10201]","[106720, 843, 677, 1, 579, 1151, 702, 372, 582, 214]",0
55053,"[42668, 849, 38, 803, 1267, 1335]","[107650, 1582, 1030, 75540, 582]",0
107231,"[47886, 20722, 1990, 1308, 581]","[108406, 47, 579, 102, 701, 76296]",0
95662,"[62635, 85, 38, 1569, 35465]","[122617, 122, 90925, 680, 1379]",1
62328,"[43396, 231, 1269, 2227, 18, 16232]","[107768, 76212, 25, 582, 1588]",0
7613,"[61446, 877, 34276, 731, 1753, 693]","[111364, 686, 79253, 2, 1141]",1
76471,"[62227, 1267, 1312, 34, 381, 1812, 1678, 332, 418]","[118699, 122, 2137, 1280, 1881, 1495, 1593, 6]",1
151009,"[63490, 45, 19, 36711, 1029, 231]","[7453, 726, 936, 122, 6, 40, 99398]",1
101876,"[47351, 973, 1123, 1171, 764, 1179, 619, 256, 172, 1276, 264, 433, 20310]","[108329, 2274, 1899, 395, 1900, 76219, 1450, 271, 122, 877]",0
176843,"[62390, 36070, 592, 381, 581]","[120284, 331, 1090, 591, 11, 88171, 352, 859, 271, 1359, 590, 1628]",1
108183,"[64194, 883, 34, 37024, 1952, 634]","[69457, 1549, 105204, 838, 352]",1
185771,"[55740, 29093, 986, 627, 998, 260, 93]","[109330, 642, 1305, 617, 104, 761, 77963]",0
2350,"[37398, 1256, 34, 10720, 18, 85, 603]","[106727, 306, 74617, 1022, 1033]",0
125223,"[63539, 967, 36369, 653, 952]","[7935, 40, 579, 1418, 6, 98945, 352, 454]",1
12185,"[61913, 797, 581, 602, 34744, 152]","[115761, 167, 40, 301, 83649]",1
116070,"[48770, 22066, 3806, 1552, 34]","[108532, 823, 1826, 315, 352]",0
15981,"[38761, 39, 393, 12069, 1083]","[106972, 838, 582, 572, 349]",0
4856,"[37649, 599, 972, 10485, 38]","[106769, 1, 1338, 1336, 1284]",0
18523,"[39015, 277, 335, 1456, 1004, 156, 578]","[107014, 514, 6, 74905, 815]",0
215095,"[58673, 158, 924, 51, 916]","[109570, 454, 838, 228, 77459]",0
141399,"[63224, 85, 1086, 407, 231]","[71242, 348, 747, 47, 18]",1
45700,"[41733, 78, 34, 966, 283, 2104]","[107487, 102, 1881, 751, 75376]",0
187788,"[55942, 183, 1412, 996, 556, 735, 690]","[109351, 594, 948, 77240, 1253, 947, 21]",0
77990,"[62424, 295, 34, 85, 1878]","[120626, 89357, 1051, 25, 843]",1
30131,"[40176, 1843, 545, 1736, 231, 1186, 310, 1821]","[107216, 575, 2, 1353, 203, 3969, 769]",0
147569,"[62689, 1270, 963, 469, 2036, 19, 36291]","[123091, 104, 2628, 291, 868, 91597, 47, 851]",1
2473,"[61371, 28, 34416, 34, 239, 97, 51, 581, 82, 340]","[110635, 79050, 763, 313, 765]",1
30880,"[61754, 35049, 1272, 18, 841]","[114316, 893, 992, 82749, 582, 537, 10, 579]",1
236825,"[64051, 667, 37375, 231, 60, 870, 1878]","[67843, 719, 2380, 353, 25, 47, 104176]",1
103579,"[63960, 260, 1256, 231, 45]","[66898, 407, 1062, 102868, 7]",1
207602,"[57923, 34, 38, 231, 30755]","[109511, 6, 1128, 577, 256, 893]",0
153869,"[52550, 45, 329, 25383, 18]","[109012, 203, 7, 104, 176]",0
161532,"[63470, 665, 39, 751, 36300]","[7258, 122, 71833, 232, 104]",1
11262,"[38289, 78, 2300, 82, 12017, 30, 39, 1525]","[106886, 104, 308, 579, 74777, 703]",0
131125,"[63421, 39, 463, 28, 581, 36251]","[6741, 352, 97751, 875, 340, 104, 858]",1
61397,"[62228, 231, 578, 19, 1003, 45]","[118709, 87116, 1097, 6, 393, 21, 617]",1
18236,"[38987, 717, 927, 38, 11823, 60]","[107009, 21, 328, 352, 1102]",0
15696,"[38733, 1819, 11700, 231, 723, 1878, 1889]","[106967, 1383, 6, 74857, 1165]",0
25711,"[39734, 85, 45, 12571, 38, 581, 318, 326, 1011]","[107141, 1307, 352, 454, 1, 75032, 976]",0
10051,"[64202, 231, 37288, 1256, 1295, 1267, 1018]","[69541, 702, 533, 1004, 435, 1672]",1
51073,"[42270, 60, 2176, 162, 807, 15897, 566]","[107578, 1690, 831, 25, 1881, 75468, 390, 800, 1120, 583, 102, 409]",0
102911,"[47454, 1267, 20290, 1889, 825]","[108342, 7, 10, 41, 867, 579]",0
50166,"[42180, 39, 18, 15016, 201, 652]","[107562, 117, 75689, 381, 21, 507, 807, 971]",0
3655,"[37529, 1160, 45, 34, 18, 85, 10681, 905]","[106748, 1027, 74639, 486, 822, 2]",0
219593,"[64274, 299, 141, 493, 37344, 384]","[70359, 40, 865, 1581, 749, 1]",1
226450,"[64180, 30, 1889, 231, 341]","[69321, 649, 105820, 1171, 325, 1026, 1]",1
76161,"[63031, 93, 526, 38, 36158, 177]","[104697, 622, 178, 873, 407, 94206]",1
218318,"[64097, 1317, 265, 679, 656, 37514]","[68375, 352, 104215, 949, 582, 336, 522]",1
49759,"[42139, 231, 14975, 18, 45]","[107554, 319, 112, 1245, 1372, 454]",0
181420,"[55305, 518, 501, 75, 718, 28138]","[109291, 1261, 21, 352, 1010, 102]",0
114995,"[62879, 36397, 92, 839, 39]","[74233, 928, 1263, 902, 92745, 352, 260]",1
59650,"[43128, 45, 674, 509, 231, 19, 85]","[107728, 1304, 75617, 21, 132]",0
69207,"[61329, 1046, 231, 845, 435, 357, 91, 433, 501, 1023, 43]","[110246, 590, 719, 501, 353, 78135]",1
59463,"[43109, 85, 1088, 16426, 1267, 868]","[107725, 705, 75615, 529, 258]",0
62290,"[62238, 39, 51, 34, 861, 793, 18]","[118807, 1408, 1247, 719, 286]",1
36170,"[61834, 1226, 237, 215, 335, 1330, 144, 20, 439, 34664, 801, 82, 1197, 51, 581]","[115035, 951, 649, 82922, 1060]",1
67846,"[62265, 231, 62, 30, 45]","[119062, 579, 352, 974, 1, 87650]",1
117976,"[48961, 921, 654, 434, 1005, 228, 745, 654, 21796, 38]","[108555, 1200, 594, 47, 419, 77186, 222, 1226, 99, 25, 26]",0
158180,"[52981, 363, 30, 25931, 1559]","[109057, 24, 76947, 1066, 10, 551]",0
144962,"[51659, 25235, 2538, 295, 371, 45, 421]","[108903, 707, 77612, 271, 122]",0
33095,"[40473, 30, 38, 2155, 14007]","[107270, 75161, 25, 47, 811, 719, 826]",0
41436,"[61911, 45, 890, 980, 783, 231, 408]","[115737, 1317, 928, 83625, 763, 41]",1
20503,"[61616, 38, 1267, 18, 35272]","[112966, 824, 352, 81676, 838]",1
91266,"[63310, 540, 306, 410, 1254, 18]","[5686, 583, 2, 738, 96723]",1
212240,"[58387, 1878, 85, 31219, 34]","[109547, 23, 6, 7, 352, 599, 104]",0
115063,"[63296, 231, 1216, 45, 18]","[5565, 21, 579, 40, 1149, 838]",1
29574,"[61736, 53, 35423, 231, 950, 1000, 1071]","[114140, 79, 82115, 807, 352, 930, 6, 209]",1
66567,"[62292, 30, 35442, 1889, 132, 479]","[119328, 25, 47, 353, 1022, 87216, 921, 583, 1579]",1
141784,"[61624, 1180, 35298, 518, 1189, 18, 726, 1048, 1036, 385, 163]","[113041, 395, 80928, 669, 1135]",1
50285,"[64021, 34, 36852, 19, 2037, 646, 578, 973]","[67511, 250, 753, 103881, 47, 25]",1
104318,"[47595, 1953, 2406, 1328, 231, 1386, 21151, 1272, 1267]","[108364, 957, 76253, 305, 71]",0
3928,"[63590, 36757, 1267, 292, 236, 1878, 209, 581]","[8432, 353, 1050, 582, 99478]",1
71708,"[44334, 647, 3381, 1222, 2991, 493, 1531, 152, 1975, 18, 1247, 1736, 2317, 1000, 17170, 123, 780, 590, 2025, 60, 30, 664]","[107909, 505, 423, 75799, 32, 1591, 234, 6, 956, 943, 921, 1593, 1522, 953]",0
9931,"[61477, 35033, 93, 39, 1196, 121]","[111650, 1479, 976, 838, 352, 603, 79674, 244, 11]",1
12334,"[61508, 34338, 19, 34, 199, 1078]","[111946, 1475, 122, 25, 1404, 80226, 271, 885, 40, 1, 956, 765, 1912]",1
12881,"[61515, 832, 45, 1085, 34, 737, 1463, 1183, 1222]","[112009, 79898, 868, 167, 21, 579, 594, 838, 345]",1
104933,"[61727, 19, 85, 357, 401]","[114043, 186, 81, 1144, 353, 998, 813, 25]",1
113568,"[48520, 906, 360, 34, 109, 21441, 592, 1483, 199]","[108496, 76386, 1527, 587, 1009, 179, 1015, 633, 819]",0
22239,"[63566, 19, 36396, 34, 235]","[8201, 6, 579, 99210, 40]",1
30652,"[64172, 581, 38, 37629, 34, 877, 45]","[69230, 310, 1323, 579, 1, 105097]",1
15633,"[38726, 415, 19, 11563, 45, 863]","[106965, 352, 25, 792, 74856]",0
86620,"[45825, 1286, 19, 1017, 690, 938, 693]","[108124, 677, 322, 926, 6, 76436, 1698, 2]",0
203521,"[63294, 2726, 693, 36125, 581, 640]","[5547, 920, 959, 40, 21, 352, 96557]",1
68657,"[44029, 18, 1219, 554, 17086]","[107865, 882, 748, 75755, 1451, 306]",0
7365,"[63159, 45, 229, 263, 1106, 1256, 891, 304, 114, 1067]","[71500, 352, 18, 522, 95807]",1
53429,"[62835, 673, 35665, 717, 78, 231, 607, 1079, 38, 753]","[73586, 92696, 865, 352, 40, 642]",1
31202,"[61758, 39, 876, 60, 550]","[114354, 82241, 905, 6, 352]",1
6375,"[37801, 528, 381, 10893, 1959, 615, 231, 19, 578, 45, 503]","[106796, 1047, 590, 713, 74866, 21]",0
222289,"[63533, 987, 231, 1007, 60, 689]","[7882, 313, 98905, 838, 40]",1
122438,"[62986, 436, 36349, 1878, 2157]","[94112, 93761, 40, 350, 352, 534, 1058]",1
3324,"[37495, 1434, 1255, 916, 18, 10332]","[106743, 104, 7, 802, 74693]",0
83881,"[45551, 264, 254, 2037, 231, 439, 581, 284, 916]","[108088, 1087, 963, 1308, 383, 1502]",0
237208,"[64316, 471, 879, 37147, 1345]","[70866, 992, 765, 579, 331]",1
209535,"[58117, 231, 34, 1236, 285]","[109527, 1082, 966, 77760, 1255]",0
158562,"[53019, 581, 34, 1889, 26761, 750, 1568]","[109062, 774, 25, 959, 77601, 1192, 936]",0
14887,"[63964, 37547, 1116, 738, 231, 1602]","[66931, 103116, 1012, 104, 838, 286]",1
108831,"[48046, 434, 21330, 231, 2400]","[108430, 7, 104, 76319, 6, 579]",0
24016,"[63927, 36758, 1113, 39, 581]","[66565, 7, 40, 103076, 1272]",1
76345,"[44798, 60, 34, 17721, 1280, 1104]","[107975, 1315, 454, 6, 579]",0
103376,"[47501, 640, 38, 1512, 670, 829, 85, 20793]","[108350, 829, 719, 2, 76615, 2139, 102]",0
111944,"[48357, 45, 21537, 39, 34]","[108472, 1340, 76362, 755, 1031, 1126]",0
209059,"[62425, 873, 877, 729, 31, 35723, 328, 34, 38, 526, 812]","[120630, 6, 719, 177, 88518]",1
118689,"[49032, 21867, 372, 830, 589]","[108564, 179, 2, 76454, 765, 352]",0
145365,"[51700, 581, 2110, 255, 1845, 927, 51, 18, 25533, 45]","[108908, 494, 167, 1588, 21, 122, 390]",0
81968,"[62474, 35667, 2581, 282, 729, 447, 598, 837]","[121084, 417, 2525, 527, 1270, 1491, 644, 89446, 21, 40, 1533]",1
50536,"[62053, 1075, 1109, 829, 578, 35510, 1167, 261, 729]","[117070, 84957, 656, 104, 38, 950, 607, 583]",1
185149,"[61951, 34782, 632, 341, 3546, 1163]","[116135, 355, 590, 396, 84022, 21, 1080, 382, 122, 786, 1050]",1
160558,"[53219, 818, 85, 26760, 38, 776]","[109084, 76973, 104, 879, 518, 603, 1190, 582, 503]",0
19116,"[39075, 950, 562, 1256, 918, 581, 578, 51]","[107024, 233, 352, 579, 273]",0
47421,"[41905, 763, 615, 1900, 161, 1078, 309, 15191, 833, 1025, 881, 231]","[107515, 666, 1156, 131, 1310, 299, 1642]",0
52462,"[62080, 30, 2190, 573, 822]","[117310, 779, 104, 167, 11, 237, 85197, 1118, 1074, 81, 769]",1
1408,"[61355, 2797, 34, 267, 39, 34591]","[110482, 21, 78741, 950, 14, 838]",1
90831,"[46246, 19147, 94, 424, 420]","[108183, 76547, 313, 994, 838, 6]",0
203685,"[62664, 531, 35622, 1353, 388]","[122869, 880, 1091, 90756, 334]",1
8390,"[38002, 642, 509, 942, 265, 54, 10839, 1262, 598, 395, 48]","[106833, 2016, 838, 611, 1209, 75119, 1081, 364]",0
96081,"[62640, 1256, 1267, 231, 45]","[122668, 839, 1208, 91030, 714]",1
153736,"[63392, 1133, 387, 1179, 1122, 82, 18, 36223, 101]","[6426, 1163, 97812, 6, 466, 196]",1
95589,"[64299, 37297, 231, 39, 2221]","[70674, 106318, 958, 1, 1172, 271]",1
20460,"[39209, 590, 1123, 34, 28, 793, 12046]","[107047, 2, 838, 583, 102, 1506, 74938, 25, 6, 352]",0
21119,"[39275, 1034, 12137, 85, 19, 625, 581]","[107059, 1298, 74950, 6, 47, 201, 1295, 383, 719]",0
106627,"[47826, 20661, 978, 734, 51, 34, 54]","[108397, 76286, 352, 350, 6]",0
9770,"[38140, 1267, 231, 19, 10977]","[106859, 6, 67, 538, 1024, 340, 1615, 579, 75701]",0
79899,"[61445, 950, 628, 1045, 1110, 1581, 85, 782, 1066, 90, 35234]","[111361, 584, 895, 80009, 122, 667, 540]",1
62061,"[43369, 2564, 607, 1169, 446, 2887, 34, 18, 85, 16455]","[107764, 239, 104, 579, 21]",0
47055,"[61994, 1101, 739, 53, 19, 45, 35652]","[116527, 84415, 102, 530, 583, 3348, 1365, 353, 2, 582]",1
9925,"[62747, 663, 794, 45, 35578, 975, 97, 34, 31]","[72223, 353, 579, 266, 352, 92069, 40, 623]",1
39246,"[41088, 1037, 518, 30, 1048, 996, 53, 1600, 14893]","[107373, 25, 1902, 1677, 75262]",0
60014,"[43164, 344, 410, 408, 581]","[107734, 75623, 869, 10, 1]",0
83715,"[63759, 82, 36590, 686, 51, 517]","[64943, 6, 40, 101630, 352]",1
27320,"[39895, 38, 13630, 368, 85, 1015, 459]","[107168, 590, 75384, 1699, 609]",0
173967,"[62703, 36190, 731, 666, 18, 581]","[71698, 227, 895, 91302, 699]",1
54314,"[42594, 578, 45, 879, 1024, 15431]","[107637, 40, 6, 1136, 75527]",0
8484,"[63257, 574, 378, 1267, 693, 1244, 2284, 36090, 1423, 1874]","[5194, 7, 615, 96203, 574]",1
92628,"[46426, 19261, 231, 583, 18, 855, 34]","[108206, 2096, 631, 197, 903, 76095, 1326, 1835, 1394]",0
192983,"[63979, 1267, 789, 232, 790, 228]","[67054, 849, 579, 1776, 352]",1
216841,"[58847, 582, 1234, 1308, 32319]","[109586, 7, 765, 306, 77474]",0
48199,"[41983, 1889, 14819, 85, 1328, 45, 435, 532, 371, 2268]","[107529, 780, 719, 47, 839]",0
63194,"[62250, 1047, 34, 1516, 421, 174, 35081, 1104, 1623]","[118919, 104, 87057, 414, 823, 454, 659, 579, 881]",1
176709,"[64287, 683, 273, 37395, 264]","[70530, 590, 478, 1, 21]",1
68577,"[64279, 520, 528, 37273, 313, 1047, 381]","[70428, 7, 671, 1, 352, 106686]",1
17725,"[61582, 53, 231, 1267, 34413]","[112617, 1089, 102, 2147, 374, 25, 80506, 2]",1
121458,"[49309, 60, 578, 22775, 771, 827]","[108600, 574, 40, 537, 6, 652, 734, 1017]",0
19083,"[63202, 1267, 72, 2452, 36032, 1018, 45]","[69335, 1526, 1, 204, 95748]",1
124363,"[63009, 410, 35840, 2058, 578]","[99691, 536, 605, 915, 94830]",1
161163,"[62482, 30, 983, 254, 648, 212, 603, 35313]","[121162, 40, 579, 352, 89829]",1
32122,"[40375, 231, 18, 406, 13212]","[107253, 853, 87, 838, 7, 75689]",0
21152,"[39278, 2887, 12115, 1078, 19]","[107060, 75377, 938, 1468, 590, 601, 594, 801, 167]",0
12909,"[38454, 1020, 18, 969, 838]","[106916, 306, 765, 471, 690]",0
59441,"[43107, 304, 592, 269, 3883, 1002]","[107725, 75614, 111, 102, 40, 1185, 123, 1515]",0
109484,"[48111, 19, 732, 1256, 34, 663, 60]","[108440, 2526, 719, 179, 1210, 47]",0
4938,"[37657, 581, 250, 85, 18, 45, 10493]","[106771, 6, 352, 392, 765, 1567, 1022, 1596, 1098, 247, 122]",0
212096,"[58373, 30, 1878, 439, 85, 786]","[109546, 122, 735, 1239, 838, 77834]",0
12142,"[64176, 45, 18, 865, 997]","[69276, 765, 648, 521, 105061]",1
203437,"[63935, 316, 1267, 1124, 401, 258]","[66642, 1368, 21, 102633, 1]",1
183862,"[55549, 38, 28382, 589, 381]","[109311, 1499, 352, 1, 294]",0
88011,"[45964, 18800, 217, 18, 560, 581]","[108143, 920, 76201, 1152, 40, 10]",0
10433,"[61483, 733, 2236, 34951, 220, 385, 18, 1889, 849, 82, 38]","[111711, 79599, 1004, 646, 1904, 1235, 765, 1937, 1023]",1
126142,"[63032, 35863, 1267, 305, 85, 53, 1085, 97]","[104852, 94160, 1738, 6, 1, 1436, 950, 40]",1
179199,"[55083, 28542, 53, 45, 321, 103]","[109274, 1213, 589, 586, 974]",0
109195,"[48083, 20918, 1083, 160, 39, 524]","[108436, 6, 487, 1564, 14, 2, 352, 694, 76325]",0
203658,"[57529, 732, 1028, 581, 30361, 39, 289]","[109478, 723, 996, 838, 40, 78250]",0
154646,"[52628, 2219, 231, 53, 25630]","[109019, 997, 60, 579, 838, 903, 10, 1168, 76909]",0
201545,"[57318, 358, 828, 92, 30150]","[109461, 21, 611, 47, 562]",0
139414,"[63199, 231, 724, 407, 18, 853, 36029]","[4675, 924, 1881, 25, 96676]",1
147731,"[51936, 34, 558, 24893, 1337]","[108939, 1263, 682, 901, 582, 436, 104]",0
156751,"[63423, 962, 2045, 729, 36652]","[6757, 840, 965, 678, 806, 6, 97816, 1043]",1
41235,"[41287, 14425, 68, 1187, 1112, 703, 1214, 981, 381, 2142]","[107410, 8, 76055, 1530, 1051, 986]",0
28078,"[39971, 231, 20, 39, 578, 18, 45]","[107182, 719, 1883, 375, 41, 75072]",0
137858,"[61298, 98, 338, 231, 1407, 574]","[109971, 1881, 77859, 1324, 1163, 104, 582, 26, 701]",1
90631,"[62042, 45, 85, 2190, 53, 231, 34872]","[116959, 266, 1591, 271, 167, 1026, 306, 1121, 313]",1
175847,"[63327, 605, 174, 36157, 28, 125, 951]","[5830, 97687, 648, 407, 586, 168]",1
15881,"[61557, 18, 238, 1167, 384, 39]","[112381, 451, 80270, 582, 261, 1075, 104]",1
106702,"[62777, 45, 19, 34, 820]","[72639, 102, 306, 285, 92407, 25]",1
104353,"[61981, 53, 1267, 536, 246]","[116430, 796, 6, 84318, 1223, 579, 1748]",1
29728,"[62475, 35936, 313, 734, 618]","[121096, 1350, 1131, 1881, 88983]",1
111251,"[62830, 135, 771, 19, 578, 35661, 93]","[73514, 92600, 556, 237, 579]",1
129022,"[50065, 381, 494, 231, 22901, 2110, 323]","[108700, 891, 415, 362, 683, 1260, 76590, 902, 858]",0
184655,"[63939, 363, 228, 903, 975, 37088, 526]","[66682, 683, 104, 765, 103544]",1
64843,"[43647, 1286, 45, 829, 16484, 85, 2186, 231]","[107806, 841, 582, 63, 104, 544, 546]",0
50965,"[63873, 85, 2074, 332, 792, 36704, 581]","[66038, 715, 102076, 1510, 484, 122]",1
45454,"[61969, 787, 35271, 38, 1889]","[116299, 122, 306, 1601, 21, 119, 2, 613, 80, 579]",1
45205,"[61965, 85, 34796, 231, 780]","[116268, 352, 84682, 972, 216, 1767, 454]",1
