user_id,seq_d1,seq_d2,domain_id
63117,"[35982, 81, 97, 581, 761]",[],0
244031,"[54073, 1967, 2512, 606, 581]",[],0
82307,"[37901, 1728, 53, 118, 1000, 13485, 42, 285, 1099, 30]",[],0
159975,"[45668, 20253, 18, 1357, 657, 602]",[],0
223904,"[52061, 670, 38, 883, 26769, 181]",[],0
221330,"[51803, 919, 970, 1715, 26388]",[],0
215975,"[51268, 34, 45, 38, 25852]",[],0
231321,"[52802, 228, 28268, 477, 1351]",[],0
205740,"[50244, 25655, 2386, 894, 446, 410, 357, 157, 530]",[],0
149045,"[44575, 412, 540, 982, 1786]",[],0
4230,"[30093, 1182, 97, 85, 4681, 306, 1125, 185]",[],0
3917,"[30062, 5384, 1004, 18, 611]",[],0
262039,[],"[60175, 958, 33, 127, 963]",1
63109,"[35981, 11196, 231, 340, 1011, 34]",[],0
205934,"[50264, 266, 144, 666, 581, 34]",[],0
194372,"[49107, 581, 218, 30, 1267]",[],0
273014,[],"[61464, 632, 1600, 530, 56]",1
190526,"[48723, 39, 989, 231, 24069]",[],0
55825,"[35253, 297, 653, 39, 557, 9973]",[],0
26039,"[32274, 578, 954, 38, 160, 1195, 607]",[],0
205500,"[50220, 231, 981, 412, 581]",[],0
243777,"[54048, 673, 1223, 454, 28632]",[],0
116583,"[41328, 114, 16034, 835, 883, 1256, 78, 190, 1891, 569, 1053, 273, 2143]",[],0
88061,"[38476, 13063, 18, 2070, 231]",[],0
120823,"[41752, 581, 1044, 891, 17310]",[],0
205887,"[50259, 1026, 371, 34, 97, 25417]",[],0
34614,"[33132, 397, 53, 7718, 838]",[],0
79787,"[37649, 30, 204, 607, 51]",[],0
5683,"[30238, 218, 18, 51, 4826, 1256]",[],0
246979,"[54368, 822, 290, 18, 1144]",[],0
144633,"[44133, 18, 18719, 1210, 581]",[],0
85139,"[38184, 231, 1878, 2505, 13034, 622, 580]",[],0
140753,"[43745, 726, 56, 45, 18, 82]",[],0
46151,"[34285, 19, 853, 8872, 1258]",[],0
123270,"[41997, 719, 650, 615, 85, 17085, 78]",[],0
172264,"[46897, 51, 34, 21482, 236, 231]",[],0
99635,"[39634, 231, 1127, 690, 14902]",[],0
930,"[29763, 1217, 531, 18, 34, 2378, 4814]",[],0
104735,"[40144, 85, 659, 1256, 616]",[],0
121763,"[41846, 1267, 1554, 557, 18, 480]",[],0
29042,"[32574, 1244, 60, 38, 101, 639, 7774, 85, 883]",[],0
85231,"[38193, 826, 39, 38, 231]",[],0
108028,"[40473, 1256, 886, 231, 581]",[],0
65007,"[36171, 43, 554, 11691, 60]",[],0
248597,"[54530, 51, 701, 29114, 18]",[],0
232151,"[52885, 2248, 801, 134, 987, 1156]",[],0
24876,"[32158, 918, 785, 6878, 1013]",[],0
134162,"[43086, 1088, 38, 231, 1012, 93, 17673]",[],0
54530,"[35123, 237, 10507, 19, 39, 581]",[],0
118924,"[41563, 51, 16696, 543, 39]",[],0
172658,"[46936, 34, 1000, 39, 18]",[],0
151619,"[44832, 19, 231, 1705, 19417, 897, 293]",[],0
253732,[],"[59192, 4, 12, 55966, 13, 0]",1
121850,"[41855, 470, 172, 811, 16648]",[],0
94530,"[39123, 45, 13710, 1010, 82]",[],0
176081,"[47278, 885, 231, 992, 18]",[],0
141868,"[43857, 85, 792, 1605, 19228]",[],0
177468,"[47417, 440, 231, 800, 18]",[],0
55557,"[35226, 9812, 1270, 306, 231, 158, 45, 18]",[],0
8743,"[30544, 45, 401, 1163, 615, 5131, 53, 34]",[],0
179494,"[47620, 18, 1409, 761, 22205, 85]",[],0
12936,"[30964, 85, 216, 1434, 581, 1139]",[],0
79358,"[37606, 45, 222, 82, 610]",[],0
65030,"[36173, 911, 10991, 578, 1003]",[],0
98296,"[39500, 18, 2619, 581, 14254]",[],0
161817,"[45852, 1192, 694, 51, 82, 45]",[],0
79772,"[37647, 39, 1618, 581, 578, 2133]",[],0
89123,"[38582, 231, 553, 784, 172, 93, 13169, 143, 1425, 1392]",[],0
63444,"[36015, 676, 1398, 648, 822, 38]",[],0
6007,"[30271, 840, 45, 1286, 1266]",[],0
87836,"[38454, 228, 13040, 1356, 429, 1514]",[],0
140196,"[43690, 581, 19158, 18, 51]",[],0
67537,"[36424, 352, 769, 20, 518]",[],0
253823,[],"[59203, 13, 325, 555, 0]",1
68744,"[36545, 877, 19, 85, 781, 51]",[],0
200303,"[49700, 581, 45, 658, 24285, 55]",[],0
90134,"[38684, 18, 364, 410, 1973, 1598, 2145, 13270, 50, 231]",[],0
260028,[],"[59936, 883, 51, 976, 727, 0, 57091, 24]",1
65439,"[36214, 1040, 1333, 980, 338]",[],0
189900,"[48660, 608, 1723, 23885, 247, 1289, 1251, 41]",[],0
137530,"[43423, 82, 581, 741, 231]",[],0
171642,"[46834, 85, 1028, 611, 18]",[],0
261879,[],"[60156, 12, 177, 486, 56929]",1
29951,"[32665, 1080, 123, 7252, 19]",[],0
32044,"[32875, 7461, 970, 19, 39]",[],0
62526,"[35923, 10715, 180, 968, 1438]",[],0
170383,"[46708, 820, 85, 231, 21623]",[],0
32694,"[32940, 129, 673, 1235, 753]",[],0
125987,"[42269, 39, 960, 1256, 581]",[],0
88768,"[38547, 819, 338, 13430, 924]",[],0
134453,"[43115, 43, 231, 583, 1384, 579]",[],0
225493,"[52219, 26804, 1188, 637, 1711, 231, 1018]",[],0
139823,"[43652, 1889, 654, 1789, 231, 404, 18275, 86]",[],0
196704,"[49341, 499, 34, 959, 1587, 1273, 23925]",[],0
228813,"[52551, 34, 963, 30, 581, 951]",[],0
95946,"[39265, 592, 13851, 1286, 39]",[],0
230993,"[52769, 318, 51, 357, 28027, 581]",[],0
71169,"[36787, 93, 578, 778, 18, 863, 1300]",[],0
22846,"[31955, 844, 1011, 1600, 878, 569, 38, 191, 6541]",[],0
117037,"[41374, 15960, 783, 51, 85, 825, 45, 341, 866]",[],0
21971,"[31867, 957, 231, 39, 7447]",[],0
237830,"[53453, 307, 125, 265, 28038]",[],0
53541,"[35024, 10155, 408, 578, 38]",[],0
266569,[],"[60711, 328, 1019, 328, 995]",1
228200,"[52490, 19, 581, 888, 2631]",[],0
3563,"[30026, 39, 19, 125, 60, 578]",[],0
124922,"[42162, 163, 593, 231, 135, 45, 30]",[],0
71884,"[36859, 852, 11445, 123, 363, 231]",[],0
63781,"[36048, 216, 231, 1256, 1012, 978]",[],0
21169,"[31787, 607, 352, 6373, 18]",[],0
268082,[],"[60891, 1600, 58622, 819, 624]",1
55910,"[35261, 83, 10605, 77, 462]",[],0
134609,"[43131, 357, 18205, 581, 611, 39]",[],0
35273,"[33197, 861, 999, 768, 8433]",[],0
16014,"[31272, 787, 1123, 1905, 1063, 5858]",[],0
132047,"[42875, 18, 92, 93, 862, 19]",[],0
145364,"[44207, 18792, 54, 94, 2402]",[],0
196900,"[49360, 2041, 581, 1000, 24228]",[],0
41016,"[33772, 361, 8893, 174, 18, 708]",[],0
3338,"[30004, 1166, 1933, 34, 591]",[],0
226600,"[52330, 1437, 404, 1255, 27580]",[],0
111016,"[40772, 18, 16112, 239, 45]",[],0
44295,"[34100, 1254, 429, 1043, 2077, 887, 1142, 231, 8686]",[],0
125330,"[42203, 99, 1005, 1256, 238]",[],0
44866,"[34157, 1878, 1267, 2261, 624, 632, 19]",[],0
18881,"[31558, 53, 652, 6145, 610]",[],0
20135,"[31684, 93, 544, 923, 1205]",[],0
97341,"[39404, 13991, 581, 85, 183]",[],0
176498,"[47320, 63, 231, 21905, 1018]",[],0
244304,"[54101, 85, 28763, 988, 18]",[],0
13578,"[31028, 1011, 248, 45, 963, 5614, 690]",[],0
270728,[],"[61203, 980, 15, 57975, 12]",1
41453,"[33815, 19, 581, 490, 231, 516]",[],0
123879,"[42058, 16695, 591, 94, 1210, 265, 53]",[],0
60998,"[35770, 11022, 51, 703, 779]",[],0
41009,"[33771, 783, 8357, 310, 38, 34, 1131]",[],0
218428,"[51513, 483, 26320, 1266, 18]",[],0
71287,"[36799, 958, 49, 1591, 1541]",[],0
120240,"[41694, 16694, 288, 1286, 812]",[],0
165392,"[46209, 20953, 483, 606, 51]",[],0
7853,"[30455, 34, 690, 363, 38, 2152, 5042, 770]",[],0
208917,"[50562, 639, 75, 30, 25811]",[],0
72546,"[36925, 45, 439, 12390, 97]",[],0
136463,"[43316, 448, 511, 528, 581, 505]",[],0
263007,[],"[60288, 12, 27, 4, 911, 16]",1
170109,"[46681, 21266, 18, 85, 1021]",[],0
163909,"[46061, 1180, 21198, 790, 67]",[],0
19268,"[31597, 6915, 85, 1449, 442, 2043]",[],0
74852,"[37155, 394, 797, 1256, 295, 39, 34, 480, 578, 1026, 501]",[],0
57934,"[35464, 578, 831, 646, 638, 1570, 10050]",[],0
138597,"[43530, 407, 231, 359, 1617, 1623]",[],0
167075,"[46378, 492, 85, 581, 20963]",[],0
167463,"[46416, 21002, 793, 265, 43, 231]",[],0
20349,"[31705, 18, 604, 1267, 38, 745]",[],0
52822,"[34952, 50, 410, 231, 1709, 1257, 93]",[],0
207120,"[50382, 24967, 1390, 581, 38, 468]",[],0
231053,"[52775, 1000, 1043, 501, 27854, 1299, 1358]",[],0
226038,"[52274, 809, 1014, 26858, 18]",[],0
228971,"[52567, 53, 1169, 662, 835]",[],0
230351,"[52705, 18, 27290, 174, 372]",[],0
6804,"[30351, 34, 18, 5279, 329, 51, 90, 38, 336]",[],0
266897,[],"[60752, 587, 0, 85, 58434]",1
142900,"[43960, 19517, 34, 275, 18]",[],0
248162,"[54486, 979, 581, 349, 552]",[],0
215030,"[51173, 25758, 782, 697, 79, 233, 1307, 1238, 318, 515, 240]",[],0
107118,"[40382, 616, 14968, 915, 366, 804]",[],0
20427,"[31713, 231, 1256, 381, 581, 2352, 2234]",[],0
245796,"[54250, 29125, 39, 26, 670]",[],0
95762,"[39246, 30, 446, 39, 53, 85, 607]",[],0
183988,"[48069, 536, 978, 172, 22654, 2297, 262, 731, 327, 838]",[],0
124742,"[42144, 1036, 1323, 291, 17609]",[],0
221309,"[51801, 955, 614, 255, 710]",[],0
215396,"[51210, 303, 1878, 655, 638]",[],0
241504,"[53821, 28519, 230, 1197, 38]",[],0
85119,"[38182, 12797, 261, 1013, 97]",[],0
72181,"[36888, 241, 30, 12092, 480, 231]",[],0
185337,"[48204, 617, 1405, 18, 51, 854]",[],0
180651,"[47735, 34, 22907, 251, 19]",[],0
252102,[],"[58999, 626, 687, 33, 55773]",1
10577,"[30728, 215, 82, 5314, 946]",[],0
4399,"[30110, 78, 4697, 66, 494]",[],0
162838,"[45954, 581, 34, 20539, 85]",[],0
130839,"[42754, 18, 17340, 512, 581]",[],0
124223,"[42092, 928, 16679, 45, 1081, 51]",[],0
42053,"[33875, 60, 82, 581, 85, 1019, 8462]",[],0
271813,[],"[61328, 52, 4, 24, 402, 1031, 893, 963]",1
91357,"[38806, 34, 1878, 388, 581]",[],0
177355,"[47406, 759, 410, 60, 22292, 85]",[],0
216599,"[51330, 848, 175, 1889, 51]",[],0
159852,"[45655, 106, 206, 20241, 231, 626, 45]",[],0
106355,"[40306, 14892, 34, 834, 883, 824]",[],0
192073,"[48877, 19, 581, 23465, 60]",[],0
145595,"[44230, 610, 317, 85, 1547, 18815, 45]",[],0
29063,"[32576, 1875, 7352, 34, 753]",[],0
229622,"[52632, 1771, 18, 618, 891, 27217]",[],0
31160,"[32786, 85, 248, 464, 38, 7373]",[],0
256766,[],"[59552, 367, 782, 679, 57238, 13]",1
106146,"[40285, 608, 578, 951, 447]",[],0
266110,[],"[60658, 15, 968, 587, 58138]",1
58013,"[35471, 980, 939, 10058, 229, 1566]",[],0
162658,"[45936, 446, 577, 364, 2038, 21065, 882]",[],0
14741,"[31144, 581, 1558, 231, 18]",[],0
226894,"[52360, 18, 28, 20, 27031]",[],0
55422,"[35212, 126, 18, 1152, 51, 789, 277, 1080, 9939]",[],0
102011,"[39871, 637, 14458, 1256, 613]",[],0
241133,"[53783, 607, 53, 85, 28368]",[],0
120997,"[41770, 581, 16356, 504, 18]",[],0
194145,"[49085, 2165, 24659, 60, 18]",[],0
232024,"[52873, 51, 282, 581, 27537]",[],0
168025,"[46473, 475, 1064, 93, 21572, 579]",[],0
211983,"[50868, 25745, 668, 926, 1145]",[],0
59656,"[35636, 1801, 18, 286, 1067]",[],0
137595,"[43430, 1587, 18, 1053, 50, 51]",[],0
8370,"[30507, 1323, 5951, 1048, 336]",[],0
96859,"[39356, 82, 1889, 13942, 240]",[],0
165692,"[46239, 1121, 236, 669, 344, 20825, 1245]",[],0
139127,"[43583, 414, 1196, 1091, 18168, 85, 34]",[],0
204661,"[50136, 45, 24721, 750, 30, 18]",[],0
175281,"[47198, 231, 578, 848, 22411]",[],0
97151,"[39385, 14218, 503, 231, 1891]",[],0
57874,"[35458, 419, 19, 571, 1878, 10044, 1009]",[],0
88180,"[38488, 502, 30, 1783, 595, 13075]",[],0
119632,"[41633, 544, 581, 672, 18]",[],0
234410,"[53111, 688, 185, 581, 895]",[],0
237146,"[53385, 45, 1889, 27969, 18, 357]",[],0
208082,"[50478, 25063, 581, 473, 526]",[],0
111183,"[40788, 39, 403, 300, 53, 15375, 794, 535, 1267]",[],0
49250,"[34595, 231, 9182, 2279, 1368]",[],0
220012,"[51671, 1347, 357, 1297, 26256]",[],0
138174,"[43488, 1076, 18664, 38, 51]",[],0
235948,"[53265, 1216, 1550, 231, 39]",[],0
151826,"[44853, 1583, 45, 527, 410, 1000, 280, 1995]",[],0
60457,"[35716, 687, 278, 94, 10551, 66]",[],0
29779,"[32648, 7234, 555, 101, 45, 507, 709, 427]",[],0
133809,"[43051, 246, 231, 295, 203]",[],0
205612,"[50231, 1272, 25809, 444, 1794, 1050, 629, 612, 265, 155, 1093, 45, 2078]",[],0
182641,"[47934, 85, 231, 447, 1179, 19, 22520]",[],0
103943,"[40064, 1267, 14651, 231, 1235]",[],0
116636,"[41334, 271, 747, 34, 896, 215, 15920]",[],0
165767,"[46247, 2533, 951, 173, 53, 21436]",[],0
10400,"[30710, 872, 82, 645, 19, 30]",[],0
48355,"[34506, 581, 578, 81, 9092, 60]",[],0
134742,"[43144, 312, 18321, 36, 1054]",[],0
90461,"[38716, 320, 19, 14117, 578]",[],0
243490,"[54019, 231, 240, 51, 28604, 429, 1429]",[],0
231777,"[52848, 231, 425, 19, 222]",[],0
97599,"[39430, 372, 94, 14016, 2334, 50, 894, 43, 642]",[],0
50682,"[34738, 9325, 19, 34, 18]",[],0
194256,"[49096, 156, 265, 24513, 2160, 39]",[],0
40531,"[33723, 8788, 140, 2241, 183, 487, 670]",[],0
157174,"[45388, 424, 18, 214, 20221]",[],0
163788,"[46049, 20751, 925, 320, 164, 363]",[],0
78188,"[37489, 34, 38, 1025, 1281, 12274, 401]",[],0
61982,"[35868, 1456, 1202, 542, 986, 1889, 100, 645]",[],0
145064,"[44177, 45, 753, 443, 19, 231, 997, 30]",[],0
128005,"[42471, 310, 1267, 1889, 212]",[],0
128925,"[42563, 34, 753, 957, 1148, 17507, 20]",[],0
261965,[],"[60166, 57585, 296, 12, 856, 877]",1
28884,"[32559, 51, 42, 311, 967]",[],0
72295,"[36900, 18, 581, 1050, 231, 606]",[],0
143727,"[44043, 602, 960, 716, 18628, 872]",[],0
258003,[],"[59698, 56472, 536, 431, 0]",1
251604,[],"[58937, 444, 4, 874, 12, 56548]",1
13463,"[31016, 642, 265, 6435, 1046]",[],0
92351,"[38905, 1083, 13930, 163, 125]",[],0
243525,"[54023, 636, 54, 1522, 466]",[],0
196826,"[49353, 34, 1269, 51, 23937]",[],0
267877,[],"[60867, 587, 485, 44, 182]",1
199435,"[49614, 408, 501, 24932, 138, 968, 3767]",[],0
94219,"[39092, 2031, 94, 478, 571, 18]",[],0
43348,"[34005, 581, 65, 51, 107]",[],0
114469,"[41117, 85, 45, 15703, 535]",[],0
83087,"[37979, 989, 13330, 868, 739]",[],0
217257,"[51396, 381, 30, 2121, 20, 337]",[],0
236349,"[53305, 51, 1551, 231, 1012, 28785]",[],0
264733,[],"[60494, 288, 512, 57306, 24]",1
135741,"[43244, 341, 965, 18282, 1303, 377]",[],0
122095,"[41880, 690, 539, 231, 337, 57, 3461]",[],0
196600,"[49330, 587, 18, 231, 24138]",[],0
112397,"[40910, 1211, 45, 1235, 15962, 804, 485, 470, 726, 430]",[],0
173675,"[47038, 1032, 745, 1489, 60]",[],0
206930,"[50363, 60, 1553, 25423, 222]",[],0
270726,[],"[61203, 827, 27, 12, 0]",1
207929,"[50463, 814, 794, 581, 85]",[],0
179564,"[47627, 1117, 1996, 1226, 22212]",[],0
272740,[],"[61434, 12, 837, 9, 58206]",1
217841,"[51454, 588, 184, 613, 26039]",[],0
140122,"[43682, 311, 1308, 18503, 38, 60]",[],0
202461,"[49916, 1846, 359, 24501, 440]",[],0
196117,"[49282, 51, 38, 23866, 224, 344, 85, 581, 18]",[],0
14005,"[31071, 6251, 444, 873, 163]",[],0
49767,"[34647, 422, 475, 581, 410, 9233, 513, 1878]",[],0
162579,"[45928, 577, 231, 39, 20513]",[],0
64728,"[36143, 38, 231, 280, 18, 10871]",[],0
228407,"[52511, 27131, 53, 34, 78]",[],0
2346,"[29905, 34, 4492, 173, 39]",[],0
112853,"[40955, 85, 45, 18, 396]",[],0
191656,"[48836, 1358, 34, 23420, 18]",[],0
231831,"[52853, 806, 729, 27920, 933]",[],0
110460,"[40716, 51, 792, 45, 15303, 18]",[],0
89790,"[38649, 50, 1134, 1878, 410, 729]",[],0
223939,"[52064, 18, 909, 26648, 772]",[],0
137889,"[43459, 796, 666, 615, 2165]",[],0
90588,"[38729, 1488, 1256, 13873, 39]",[],0
258707,[],"[59778, 33, 12, 742, 673, 344]",1
245177,"[54188, 85, 1552, 715, 231, 927, 29675]",[],0
45257,"[34196, 888, 718, 9363, 30]",[],0
228214,"[52492, 520, 34, 364, 27076]",[],0
170136,"[46684, 305, 1048, 85, 722, 21412]",[],0
133210,"[42991, 53, 512, 17578, 765, 961]",[],0
132996,"[42970, 1509, 780, 906, 1267, 231, 1254, 18032]",[],0
150524,"[44723, 826, 494, 19308, 231, 85]",[],0
151621,"[44832, 578, 19418, 39, 93]",[],0
211999,"[50870, 1820, 18, 45, 1286]",[],0
152606,"[44931, 91, 809, 19, 578, 39, 19982]",[],0
70874,"[36758, 459, 11344, 169, 1651]",[],0
186484,"[48319, 18, 2597, 23392, 1266, 50]",[],0
160071,"[45677, 1132, 20490, 332, 666, 51]",[],0
50701,"[34740, 690, 93, 385, 1267]",[],0
230197,"[52690, 1035, 18, 34, 27274, 435]",[],0
115834,"[41254, 15840, 2159, 30, 269]",[],0
192798,"[48950, 38, 581, 957, 18, 1452]",[],0
112731,"[40943, 1256, 235, 157, 769, 19, 16209]",[],0
90105,"[38681, 328, 1817, 231, 96]",[],0
138556,"[43526, 97, 45, 18111, 1223]",[],0
88980,"[38568, 827, 34, 581, 1546, 604, 13872, 1266]",[],0
59546,"[35625, 10211, 19, 3478, 747]",[],0
151836,"[44854, 308, 18, 2069, 978, 313]",[],0
64120,"[36082, 453, 19, 986, 581, 18]",[],0
114624,"[41133, 15719, 136, 43, 636]",[],0
142328,"[43903, 709, 332, 403, 85, 381]",[],0
143807,"[44051, 755, 104, 800, 18918]",[],0
193172,"[48987, 939, 357, 1355, 23572, 581, 996]",[],0
77361,"[37406, 1344, 12707, 30, 380, 231, 842]",[],0
74146,"[37085, 417, 85, 689, 12487]",[],0
89222,"[38592, 231, 34, 19, 13179]",[],0
136419,"[43312, 53, 34, 18779, 1294, 946]",[],0
59323,"[35602, 1175, 1545, 10189, 51]",[],0
39451,"[33615, 9130, 290, 266, 840, 572, 374]",[],0
197837,"[49454, 24822, 635, 1852, 18, 1256]",[],0
22215,"[31892, 534, 30, 1094, 7203]",[],0
109772,"[40647, 423, 15827, 371, 1023, 1164, 481, 727, 774]",[],0
109722,"[40642, 15229, 45, 795, 909, 19]",[],0
263140,[],"[60305, 1600, 1612, 1357, 57078, 361, 2012]",1
24548,"[32125, 567, 39, 390, 1023, 6711, 502, 1466]",[],0
21536,"[31824, 763, 38, 18, 6410]",[],0
203660,"[50036, 1109, 24621, 873, 1256]",[],0
72674,"[36938, 932, 1290, 53, 19]",[],0
73372,"[37007, 581, 578, 11594, 961]",[],0
182040,"[47874, 22460, 1578, 427, 1137, 1614, 906]",[],0
48488,"[34519, 446, 9146, 1270, 890]",[],0
31585,"[32829, 1615, 263, 7415, 712]",[],0
12769,"[30947, 104, 5649, 986, 1149, 1014, 1033]",[],0
50928,"[34763, 231, 913, 167, 581, 30, 51]",[],0
54501,"[35120, 162, 10001, 1029, 1889, 2237]",[],0
41048,"[33775, 590, 859, 8361, 250, 34]",[],0
221452,"[51815, 908, 85, 748, 26400, 349]",[],0
190057,"[48676, 23260, 34, 556, 119]",[],0
22374,"[31908, 6494, 687, 661, 231]",[],0
210957,"[50766, 1028, 18, 25350, 231, 85]",[],0
62016,"[35872, 11154, 256, 1185, 229, 790]",[],0
142596,"[43930, 1148, 50, 18877, 889, 753]",[],0
176940,"[47364, 859, 1527, 1536, 22144, 267, 1011, 19, 654, 1589, 2091, 625, 886]",[],0
197407,"[49411, 793, 85, 726, 1622, 717, 1960]",[],0
139791,"[43649, 18235, 1268, 51, 231]",[],0
90602,"[38730, 231, 38, 18, 13508, 1241]",[],0
49989,"[34669, 970, 18, 581, 2514, 247]",[],0
19968,"[31667, 526, 844, 581, 1938, 110, 980]",[],0
224482,"[52118, 60, 26703, 82, 945]",[],0
202418,"[49912, 688, 25192, 348, 192, 1267, 690]",[],0
220259,"[51696, 1256, 369, 472, 26280]",[],0
73078,"[36978, 947, 11564, 45, 381, 276]",[],0
88401,"[38510, 285, 1967, 791, 817, 488, 1674, 791, 231, 162, 13097]",[],0
157868,"[45457, 20042, 357, 325, 287]",[],0
108352,"[40505, 989, 45, 377, 15092, 508, 530]",[],0
197583,"[49428, 24013, 741, 1033, 729]",[],0
153715,"[45042, 1005, 522, 20346, 949]",[],0
36088,"[33279, 279, 7865, 34, 689, 2033]",[],0
17785,"[31449, 2515, 566, 1270, 1267, 2045, 1673, 231, 1407, 1095, 2001]",[],0
232881,"[52958, 673, 39, 27543, 1256]",[],0
196364,"[49307, 23891, 1056, 2094, 845, 810]",[],0
159522,"[45622, 226, 201, 18, 20208, 581, 106]",[],0
177705,"[47441, 901, 22894, 523, 581]",[],0
189887,"[48659, 23243, 578, 53, 39]",[],0
91547,"[38825, 13411, 981, 621, 600, 93]",[],0
251822,[],"[58965, 158, 693, 56465, 497, 931, 1843]",1
247262,"[54396, 54, 29095, 60, 43, 2202]",[],0
65562,"[36226, 581, 818, 11192, 1256]",[],0
201924,"[49863, 478, 450, 711, 1857, 356, 1892, 581, 24447, 509, 1198, 2205, 229, 964]",[],0
55083,"[35178, 1014, 581, 9946, 1229]",[],0
120800,"[41750, 1267, 16552, 233, 832]",[],0
214067,"[51077, 231, 717, 670, 26550, 19]",[],0
223543,"[52024, 1529, 18, 27351, 1740, 364, 131, 3315]",[],0
29204,"[32591, 18, 611, 85, 7737]",[],0
183904,"[48061, 781, 1278, 22646, 231, 18]",[],0
194997,"[49170, 254, 2784, 23754, 2236]",[],0
174209,"[47091, 1105, 696, 18, 22495, 97]",[],0
188309,"[48501, 620, 1878, 38, 1043, 2771, 24075]",[],0
115358,"[41206, 34, 639, 15792, 438]",[],0
70735,"[36744, 11330, 1316, 18, 34]",[],0
170849,"[46755, 923, 916, 21340, 38]",[],0
145645,"[44235, 1195, 18820, 148, 1889]",[],0
212642,"[50934, 951, 810, 26105, 1256]",[],0
143971,"[44067, 231, 65, 60, 1286]",[],0
224659,"[52136, 1889, 581, 34, 193, 85]",[],0
132000,"[42870, 569, 2294, 729, 18371, 659]",[],0
58355,"[35506, 711, 772, 642, 44, 10092]",[],0
216932,"[51363, 1532, 25948, 660, 51]",[],0
215879,"[51258, 364, 410, 783, 1587, 1270, 2208]",[],0
32866,"[32957, 812, 801, 39, 19, 837]",[],0
167211,"[46391, 19, 931, 1507, 20977]",[],0
70990,"[36769, 359, 1397, 50, 652, 446, 275, 11356, 18, 34]",[],0
92657,"[38936, 13522, 83, 457, 231]",[],0
76579,"[37328, 359, 11914, 1495, 252, 460, 2008, 1266, 18, 1013, 1024, 959, 1358, 406, 1713, 1758, 796, 1332]",[],0
37407,"[33411, 231, 18, 1486, 51, 8339, 178]",[],0
34543,"[33124, 581, 824, 8317, 1409, 611, 632]",[],0
222203,"[51890, 476, 775, 315, 519, 2217, 34, 1242]",[],0
40749,"[33745, 38, 34, 919, 431]",[],0
130978,"[42768, 18, 1026, 283, 30]",[],0
63337,"[36004, 34, 18, 10590, 2107, 359, 1766, 625, 410, 1548, 547, 1288, 144, 1086, 2175, 489]",[],0
224317,"[52102, 26686, 1295, 526, 1988]",[],0
15682,"[31238, 5825, 619, 788, 1019, 45, 631, 18, 294]",[],0
24320,"[32102, 598, 581, 3964, 419, 415, 6689]",[],0
162225,"[45893, 410, 85, 29, 971, 82, 20945, 1266, 51]",[],0
145340,"[44204, 1285, 435, 795, 18790, 1290]",[],0
174612,"[47131, 231, 275, 22563, 19]",[],0
234414,"[53112, 982, 183, 369, 173]",[],0
187979,"[48468, 231, 78, 1049, 1182, 1071]",[],0
223317,"[52002, 229, 26586, 1615, 848]",[],0
79285,"[37599, 723, 18, 1493, 12185]",[],0
68374,"[36508, 1229, 1266, 34, 11094, 174, 584, 1802]",[],0
143848,"[44055, 671, 231, 876, 523]",[],0
41026,"[33773, 34, 690, 8359, 907]",[],0
160648,"[45735, 34, 152, 357, 1891, 446, 307, 78, 1889]",[],0
41379,"[33808, 355, 767, 34, 1093, 443]",[],0
210640,"[50734, 809, 764, 18, 25319]",[],0
107944,"[40465, 933, 34, 45, 231]",[],0
40841,"[33754, 18, 8341, 51, 34, 1256, 231, 45]",[],0
66330,"[36303, 331, 18, 364, 618, 11792, 2514]",[],0
182056,"[47876, 82, 23261, 966, 97, 231]",[],0
270230,[],"[61144, 422, 500, 4, 24, 587]",1
272126,[],"[61364, 402, 58215, 653, 180, 850]",1
44343,"[34104, 442, 1266, 929, 163]",[],0
152701,"[44940, 2547, 446, 3054, 662, 581, 20485, 162, 849]",[],0
176130,"[47283, 22072, 1022, 601, 1267]",[],0
171288,"[46799, 21384, 619, 38, 245]",[],0
100715,"[39742, 45, 18, 532, 14328]",[],0
174410,"[47111, 694, 390, 575, 93]",[],0
260647,[],"[60010, 1612, 358, 56783, 1893]",1
159275,"[45598, 160, 20449, 97, 281]",[],0
262912,[],"[60277, 547, 1260, 573, 568]",1
254894,[],"[59329, 4, 835, 0, 56103]",1
137467,"[43417, 18524, 19, 1256, 690, 315]",[],0
14185,"[31089, 1080, 381, 170, 82]",[],0
18904,"[31561, 18, 953, 6147, 85, 625]",[],0
100462,"[39716, 357, 85, 14827, 195, 18, 518]",[],0
36556,"[33326, 39, 8785, 1267, 231]",[],0
198088,"[49479, 24063, 1037, 581, 34]",[],0
207116,"[50382, 292, 352, 1267, 231]",[],0
160795,"[45750, 316, 4221, 20965, 581]",[],0
222337,"[51904, 85, 26488, 2174, 955]",[],0
173334,"[47004, 784, 849, 1299, 21589, 34]",[],0
153634,"[45034, 51, 231, 60, 19619, 1996]",[],0
126077,"[42278, 34, 1576, 1878, 312, 16864, 85]",[],0
86342,"[38304, 18, 1435, 197, 933, 690, 13357]",[],0
1589,"[29829, 1334, 34, 363, 1351, 973, 654, 581, 5214, 327, 484, 1997]",[],0
84064,"[38077, 280, 374, 12663, 834]",[],0
265464,[],"[60581, 620, 58016, 227, 853]",1
10443,"[30714, 45, 231, 1233, 906, 935]",[],0
185099,"[48180, 1131, 1889, 34, 558]",[],0
150945,"[44765, 731, 978, 1290, 45, 20064]",[],0
