user_id,seq_d1,seq_d2,domain_id,ob_label
184898,"[48160, 22745, 410, 381, 18, 606]","[58674, 952, 2048, 55449, 15]",0,1
99873,"[39657, 908, 1000, 30, 790, 15228, 347]","[58536, 12, 13, 27, 312]",0,1
175973,"[54841, 38, 556, 34, 1518]","[59897, 56674, 243, 0, 322, 405, 114, 587]",1,1
28126,"[54730, 1774, 449, 38, 34, 1041, 29606, 78]","[59175, 15, 27, 55949, 889, 13]",1,1
150534,"[44724, 1411, 85, 34, 401, 527, 1251]","[58624, 56119, 1382, 358, 726, 719]",0,1
39514,"[54755, 34, 581, 29339, 578, 20]","[59337, 4, 749, 27, 57097, 16]",1,1
207,"[29691, 823, 652, 617, 2364, 2035]","[58314, 55497, 1776, 823, 1600, 56, 885, 586]",0,1
212165,"[55051, 2442, 667, 2444, 29775, 829, 57]","[61255, 623, 1016, 854, 15]",1,1
130331,"[42703, 578, 231, 39, 198]","[58591, 501, 27, 44, 55366, 928]",0,1
15965,"[54703, 677, 29480, 1013, 679]","[59004, 55778, 236, 27, 4, 0]",1,1
218889,"[55033, 279, 417, 53, 231, 862, 606]","[61136, 774, 436, 27, 442, 112]",1,1
196148,"[54731, 906, 364, 528, 628]","[59182, 587, 1600, 624, 56073, 473]",1,1
116061,"[54899, 28, 34, 97, 581, 507]","[60278, 472, 1066, 0, 227]",1,1
148596,"[44530, 1138, 1267, 670, 363, 595, 381, 20105, 466, 93, 1029, 2265]","[58620, 13, 24, 55395, 15]",0,1
102843,"[39954, 34, 85, 209, 263, 15009]","[58540, 70, 0, 27, 55315, 937, 638]",0,1
1557,"[55070, 2211, 653, 237, 1595, 359, 718, 34, 45, 30358, 932, 410]","[61408, 358, 1869, 1689, 555]",1,1
194600,"[49130, 2139, 231, 1515, 19]","[58685, 885, 13, 552, 593]",0,1
95899,"[54786, 85, 471, 768, 1618, 272, 29722, 34, 1266, 560]","[59537, 56896, 56, 1561, 2336, 454]",1,1
73978,"[54826, 117, 1925, 359, 446, 1878]","[59815, 56589, 550, 2237, 15, 963, 56]",1,1
22104,"[31881, 589, 6582, 34, 30]","[58370, 0, 793, 55455, 27]",0,1
13850,"[31055, 38, 883, 413, 189]","[58351, 935, 587, 616, 27, 55126]",0,1
131288,"[54932, 1216, 38, 231, 709, 1535, 848, 34, 334, 1058]","[60478, 215, 370, 177, 606, 0, 436, 921, 57360]",1,1
33417,"[33012, 34, 274, 842, 8055, 330, 1267]","[58396, 55180, 621, 964, 450]",0,1
109380,"[40608, 237, 2176, 197, 581, 2275, 297, 348, 15195, 952, 696, 695]","[58554, 13, 563, 412, 404, 55329, 4]",0,1
28874,"[32558, 38, 93, 560, 581, 357, 934, 85, 51, 31, 334, 841, 465, 627, 7691]","[58385, 379, 317, 55295, 0]",0,1
3286,"[54675, 798, 381, 546, 254, 1032, 478, 581, 29260]","[58837, 55880, 993, 1600, 473, 1286, 361]",1,1
45649,"[54914, 723, 453, 2459, 95, 2517]","[60368, 1574, 624, 57141, 631, 642, 530]",1,1
4354,"[54801, 341, 2217, 1256, 332, 604, 316]","[59642, 13, 759, 56972, 19]",1,1
180019,"[54829, 29775, 2540, 1307, 231, 1831, 818]","[59830, 56604, 540, 0, 438]",1,1
129389,"[55063, 85, 2392, 1208, 369, 1407, 108, 29648]","[61348, 906, 27, 58480, 12, 587]",1,1
96277,"[39298, 1038, 1267, 45, 1245, 346, 612, 18, 381]","[58530, 27, 15, 55805, 896]",0,1
14117,"[54839, 525, 1299, 29423, 1901, 840, 1024, 977, 906, 187]","[59887, 1757, 1257, 986, 2099, 624, 1421]",1,1
85305,"[54886, 85, 29620, 34, 78, 1878]","[60187, 761, 587, 824, 437, 57712]",1,1
88414,"[38512, 1168, 1337, 581, 658, 1861, 231, 1623, 50, 13098]","[58514, 55432, 832, 27, 12]",0,1
56622,"[54796, 626, 162, 1878, 31]","[59605, 0, 57202, 335, 35, 27, 539]",1,1
130753,"[54823, 236, 38, 29407, 3683]","[59791, 13, 587, 0, 56565, 16]",1,1
62275,"[35898, 366, 1437, 78, 581, 18, 463]","[58464, 616, 1233, 1600, 55239, 1141]",0,1
50166,"[54871, 34, 30122, 2829, 320]","[60081, 16, 737, 24, 17, 57822]",1,1
195411,"[54666, 29250, 536, 280, 190, 231]","[58779, 15, 815, 16, 781, 56339, 717]",1,1
166465,"[54993, 39, 231, 446, 19, 60, 30]","[60859, 229, 24, 642, 419, 98]",1,1
187983,"[48468, 1528, 34, 53, 696]","[58676, 12, 0, 55451, 15]",0,1
20606,"[54712, 85, 248, 19, 786]","[59068, 24, 762, 876, 56575, 547, 812, 4]",1,1
93749,"[39045, 13631, 716, 1572, 581, 410]","[58524, 0, 223, 587, 618, 142]",0,1
70462,"[54917, 1122, 1786, 729, 265, 29502, 312, 519, 592, 1878, 1306, 1308, 501, 34, 711, 787, 181, 702, 456]","[60391, 794, 1542, 12, 669]",1,1
245585,"[54229, 998, 1889, 85, 78]","[58733, 0, 587, 27, 55508, 304]",0,1
171598,"[55001, 613, 461, 34, 748, 844, 30394]","[60913, 997, 859, 58520, 44]",1,1
132599,"[42930, 1332, 456, 1830, 1152, 38, 522, 60, 933, 489]","[58594, 1166, 16, 380, 593]",0,1
3032,"[29973, 944, 34, 2823, 38, 31, 5345]","[58323, 55099, 13, 70, 12, 27]",0,1
25295,"[54704, 592, 641, 51, 45, 913, 29342]","[59007, 15, 55814, 244, 1494, 248]",1,1
54281,"[35098, 1500, 9685, 840, 983, 34, 410, 1587, 256, 45]","[58446, 1720, 56151, 587, 203]",0,1
215856,"[54719, 18, 29431, 1878, 1948, 985]","[59114, 12, 56708, 1398, 24, 695, 39, 13]",1,1
231192,"[54936, 767, 2459, 29521, 2887]","[60507, 718, 16, 0, 15, 499]",1,1
39785,"[33649, 19, 8320, 237, 141]","[58410, 468, 0, 218, 56056, 169]",0,1
106510,"[40321, 39, 247, 1573, 14908, 581, 280]","[58548, 735, 12, 0, 16]",0,1
125447,"[54920, 2451, 18, 505, 29504]","[60407, 202, 1422, 623, 57524]",1,1
55716,"[35242, 575, 1623, 1889, 482, 1188, 50, 452, 980, 779, 739, 9828, 624, 1969, 2392]","[58449, 153, 12, 1270, 27]",0,1
128514,"[55077, 28, 1369, 458, 18, 29661, 2146, 369]","[61466, 1020, 121, 358, 1600]",1,1
212359,"[54733, 876, 281, 1178, 587, 38, 494, 459, 346, 564, 29317, 680, 1786, 1598, 1021, 1120]","[59191, 97, 12, 0, 113]",1,1
8133,"[30483, 78, 362, 5070, 362]","[58336, 587, 553, 1600, 89]",0,1
52212,"[54784, 20, 304, 29368, 401, 1000, 917, 466, 455]","[59523, 56297, 16, 274, 446, 186, 15]",1,1
62804,"[54753, 18, 2032, 2133, 1256, 347, 396, 1266, 45, 30194]","[59329, 2699, 1892, 1422, 56125]",1,1
64509,"[36121, 11439, 231, 592, 38]","[58468, 12, 55854, 24, 148, 13]",0,1
65802,"[54923, 45, 30357, 764, 364, 451]","[60425, 872, 57576, 2337, 1287, 358, 1600, 1426]",1,1
55863,"[54820, 580, 1295, 1199, 45, 84, 864]","[59774, 853, 1600, 358, 57165]",1,1
33918,"[54743, 38, 39, 29655, 34, 769]","[59260, 604, 13, 4, 384]",1,1
139022,"[55060, 1434, 29644, 473, 773, 19]","[61326, 359, 0, 587, 718]",1,1
205336,"[50204, 619, 134, 34, 725, 24788, 51, 367, 698]","[58694, 0, 55607, 419, 1499]",0,1
233159,"[52986, 435, 27727, 18, 87]","[58724, 1037, 542, 358, 1600]",0,1
134948,"[43165, 1208, 19, 85, 1889, 357, 547, 17751]","[58599, 250, 0, 55374, 198, 687]",0,1
111095,"[54892, 30248, 599, 85, 1267, 1568]","[60222, 951, 13, 12, 57792]",1,1
51545,"[55059, 29643, 51, 1195, 18, 50, 581]","[61316, 58088, 715, 361, 666]",1,1
209924,"[55077, 150, 29983, 293, 1876, 2936, 1910]","[61466, 1600, 2676, 58238, 1012]",1,1
1098,"[54670, 34, 29255, 814, 353]","[58807, 4, 15, 56104, 1522]",1,1
138789,"[55076, 728, 793, 30, 345]","[61461, 587, 518, 58233, 497, 15, 16]",1,1
52212,"[34891, 817, 59, 241, 928, 508, 747, 134, 10374]","[58440, 56051, 15, 582, 0, 24, 188]",0,1
73114,"[36982, 1889, 427, 1878, 38]","[58484, 1011, 0, 552, 55259]",0,1
177,"[54845, 30276, 636, 563, 34, 231, 78, 51]","[59919, 4, 57315, 499, 15]",1,1
57738,"[35444, 916, 28, 1049, 10666]","[58454, 13, 633, 765, 55229]",0,1
165899,"[46260, 18, 786, 34, 51, 20845, 581]","[58647, 15, 653, 307, 55807]",0,1
105923,"[40262, 1251, 606, 876, 201]","[58546, 965, 587, 15, 55725, 588, 1167, 1950]",0,1
132599,"[54934, 1079, 1144, 67, 222, 419, 231, 19, 29518, 38]","[60492, 748, 921, 618, 16]",1,1
29803,"[32650, 163, 18, 364, 900, 1217, 410]","[58388, 55163, 963, 108, 1612, 484]",0,1
114992,"[41169, 231, 19, 576, 45]","[58565, 587, 15, 12, 63]",0,1
23704,"[54900, 29618, 364, 401, 1737, 410, 858, 85, 50]","[60280, 831, 1422, 57053, 2592]",1,1
63076,"[54976, 1496, 1473, 293, 360, 30043, 1010, 906, 1742, 1618]","[60751, 530, 15, 58344, 1107, 2070]",1,1
31022,"[32772, 598, 231, 748, 908, 45, 381, 82]","[58391, 56012, 70, 253, 12]",0,1
88511,"[38521, 381, 85, 910, 786]","[58514, 15, 0, 12, 55289]",0,1
115332,"[41203, 1587, 51, 410, 45, 16579, 340, 120]","[58565, 1600, 15, 1453, 55833]",0,1
32088,"[32879, 690, 555, 46, 718, 51]","[58394, 590, 583, 0, 890, 55550]",0,1
39412,"[33611, 878, 427, 822, 2617, 231, 2544, 8198]","[58409, 41, 659, 93, 1041]",0,1
65303,"[54812, 983, 2984, 54, 723, 29561, 761, 784, 616, 97, 18, 2357]","[59707, 13, 937, 0, 57297, 20]",1,1
177836,"[47454, 51, 1533, 660, 381, 22190, 817]","[58665, 55440, 13, 396, 12]",0,1
160556,"[45726, 1266, 85, 811, 669, 880, 371, 272, 410, 78, 1254, 264, 624]","[58639, 775, 128, 55414, 850, 27]",0,1
47050,"[54851, 96, 1164, 1256, 29435]","[59958, 179, 406, 189, 1036]",1,1
168851,"[54989, 3682, 231, 34, 2342]","[60841, 227, 4, 15, 330, 675, 587]",1,1
172711,"[46941, 1150, 376, 878, 21527]","[58658, 692, 666, 990, 16, 15]",0,1
116419,"[54707, 403, 857, 38, 958]","[59032, 0, 56022, 13, 1228]",1,1
217022,"[54762, 1270, 843, 34, 1191, 2246, 1837]","[59380, 56570, 374, 587, 0]",1,1
195845,"[49255, 176, 541, 231, 34, 1083]","[58686, 15, 13, 55966, 519]",0,1
49186,"[54813, 29397, 592, 1820, 865, 446, 1419, 319, 197]","[59709, 56492, 565, 771, 1079]",1,1
5373,"[30207, 1648, 846, 472, 1529, 245, 1082, 1889]","[58329, 593, 984, 16, 0, 55284, 817, 560]",0,1
87905,"[54784, 419, 861, 770, 1889, 45]","[59525, 231, 312, 0, 1112]",1,1
118493,"[41519, 16942, 197, 381, 28, 357]","[58571, 55346, 2188, 2572, 587, 222]",0,1
98290,"[39499, 675, 835, 606, 39, 231, 581, 20, 1389]","[58533, 27, 587, 0, 719, 332]",0,1
70360,"[36706, 1314, 2583, 1229, 60, 226, 687, 1933, 28, 11650, 599]","[58479, 2617, 158, 2408, 203, 55939, 1600, 683]",0,1
119929,"[41663, 581, 78, 16447, 581]","[58573, 587, 55348, 35, 0]",0,1
16441,"[31314, 1077, 6451, 381, 664, 85]","[58357, 27, 747, 70, 13, 55, 55298, 15]",0,1
19427,"[54762, 1109, 1465, 1022, 612, 751, 852, 628]","[59382, 323, 56156, 15, 587, 0, 16, 48]",1,1
241675,"[53838, 85, 940, 2089, 283, 29065, 1238]","[58730, 334, 522, 626, 15]",0,1
216118,"[54932, 786, 370, 506, 85, 665]","[60480, 484, 222, 27, 474]",1,1
4184,"[30089, 762, 1290, 85, 581, 101, 4855, 150, 401, 68]","[58325, 883, 774, 754, 73]",0,1
102040,"[39874, 85, 271, 38, 14461]","[58539, 55850, 4, 70, 970]",0,1
2397,"[54858, 1605, 758, 496, 577, 1042, 29983, 60]","[60005, 358, 1868, 89, 623, 57298, 2152]",1,1
59921,"[35662, 38, 10249, 85, 34]","[58459, 0, 27, 587, 55289]",0,1
138297,"[54944, 716, 85, 450, 231, 29528]","[60553, 645, 900, 805, 12, 57754]",1,1
23361,"[32006, 542, 45, 231, 1266, 1960, 2586, 364, 1287, 6593, 18]","[58373, 55158, 75, 27, 0]",0,1
191359,"[55026, 1267, 1171, 29611, 231]","[61092, 12, 13, 58687, 587, 121]",1,1
32915,"[32962, 532, 7898, 97, 276]","[58395, 16, 158, 315, 113, 13, 70]",0,1
170466,"[46717, 21302, 1226, 1096, 172, 540, 392, 381, 417, 354, 38, 138, 950, 933, 840, 346, 562, 526, 1095]","[58653, 15, 55958, 704, 1003]",0,1
139327,"[43603, 123, 581, 357, 19156]","[58606, 0, 476, 55516, 70]",0,1
64941,"[54811, 1186, 792, 878, 39, 1267, 607, 29396, 495, 189, 60]","[59702, 56476, 70, 1075, 402, 351]",1,1
123760,"[42046, 17606, 328, 505, 34, 746, 85]","[58580, 560, 626, 55355, 961]",0,1
29306,"[54733, 30067, 447, 38, 1889, 206, 1786]","[59192, 587, 333, 789, 55966]",1,1
30615,"[55043, 29627, 51, 578, 1002]","[61196, 977, 75, 1087, 891, 57968]",1,1
64621,"[55070, 1859, 29905, 1123, 85, 381, 484, 508]","[61408, 1968, 587, 76, 1116]",1,1
75915,"[37262, 34, 12606, 2104, 1312, 371]","[58489, 203, 1102, 1679, 361, 2465, 15, 55866]",0,1
162261,"[55001, 398, 267, 231, 364, 1326, 1074, 1878, 891, 30518, 1728]","[60916, 13, 262, 58055, 255]",1,1
96332,"[39303, 993, 334, 732, 854, 1121, 1256, 14412, 682, 983, 578, 789, 820, 34]","[58530, 1010, 1069, 690, 55305]",0,1
34601,"[33130, 891, 2203, 103, 1104, 708, 204, 8209, 371, 2105]","[58399, 1700, 879, 166, 681, 55174, 587, 726]",0,1
21981,"[31868, 6999, 1987, 1112, 28]","[58370, 838, 13, 15, 478, 70, 12]",0,1
22474,"[31918, 357, 381, 1484, 581, 6504, 739]","[58371, 557, 995, 0, 12, 418, 55146]",0,1
70935,"[54915, 962, 29499, 958, 966]","[60377, 435, 207, 70, 16, 57150]",1,1
118159,"[41486, 750, 231, 1268, 256, 441, 16604, 1043]","[58570, 369, 430, 15, 12]",0,1
143125,"[43983, 18, 19528, 1266, 581, 683, 1256]","[58613, 1600, 624, 530, 56, 983, 1878]",0,1
215465,"[51217, 521, 1473, 725, 811]","[58706, 0, 12, 800, 318]",0,1
1756,"[54866, 410, 121, 387, 2426]","[60051, 12, 844, 15, 649]",1,1
208673,"[54787, 1878, 141, 38, 827]","[59540, 822, 0, 12, 389, 56314]",1,1
10639,"[54691, 753, 578, 713, 29275]","[58937, 0, 27, 656, 55711, 587]",1,1
116137,"[41284, 1286, 1889, 671, 38, 1203, 16671]","[58566, 176, 15, 70, 885]",0,1
19180,"[31588, 18, 6175, 401, 361]","[58363, 55765, 15, 0, 930]",0,1
180916,"[55058, 93, 29643, 690, 357, 359]","[61313, 58100, 938, 920, 1183, 550]",1,1
104431,"[40113, 439, 18, 15495, 38]","[58544, 12, 15, 832, 13]",0,1
117694,"[41440, 748, 601, 91, 18, 231, 604, 16026]","[58569, 13, 27, 12, 33]",0,1
15616,"[55081, 1231, 680, 92, 328, 1254, 445, 607]","[61494, 1600, 358, 58935, 809]",1,1
18802,"[31550, 403, 1046, 986, 280, 254, 816, 6962, 152]","[58362, 641, 656, 0, 55137]",0,1
19315,"[54927, 476, 698, 231, 381, 34]","[60448, 13, 788, 15, 1009, 947, 98, 587]",1,1
144396,"[44110, 906, 435, 183, 1251, 359, 1050, 1664, 34]","[58615, 1422, 55390, 919, 15]",0,1
5670,"[54680, 2352, 229, 1449, 858, 231, 38, 630, 1137]","[58871, 0, 70, 15, 763]",1,1
51318,"[34802, 18, 10272, 717, 485]","[58439, 55214, 358, 1199, 587, 623, 807]",0,1
170795,"[46750, 1077, 34, 38, 21693]","[58654, 394, 55429, 4, 15]",0,1
22081,"[31878, 1266, 381, 410, 2220, 1878, 197, 457, 45, 6595, 667]","[58370, 1035, 3929, 587, 56]",0,1
52647,"[54833, 83, 85, 29417, 1022]","[59854, 699, 56628, 207, 0]",1,1
207656,"[54788, 19, 1878, 970, 30276, 606]","[59546, 15, 56320, 279, 24, 955, 728]",1,1
38652,"[54753, 1041, 29337, 339, 53, 379, 850]","[59325, 16, 1219, 27, 70, 587, 57040]",1,1
18271,"[54732, 29404, 347, 607, 1122, 85, 409, 211]","[59184, 70, 56010, 641, 12, 60]",1,1
32065,"[54740, 1037, 38, 1270, 231, 18]","[59232, 56176, 365, 12, 658, 15]",1,1
243493,"[54019, 89, 28827, 2027, 907]","[58732, 55507, 530, 1600, 954, 1545, 797]",0,1
75690,"[54830, 29540, 34, 694, 265, 823]","[59837, 0, 13, 27, 15]",1,1
114628,"[54716, 101, 1934, 1605, 109]","[59088, 55862, 684, 530, 1422, 587, 645]",1,1
100285,"[39699, 18, 1883, 1430, 1274, 1315, 51, 14285]","[58537, 1422, 854, 358, 55312, 699]",0,1
89309,"[54855, 30, 885, 180, 134]","[59989, 500, 587, 348, 57644, 389, 865, 47, 90]",1,1
144810,"[54993, 417, 92, 740, 259, 1202, 29577, 952, 285, 236, 262, 290, 238, 512, 714, 978]","[60861, 0, 57634, 841, 4]",1,1
179869,"[54945, 50, 1072, 29603, 410, 85, 48]","[60561, 565, 15, 358, 56, 1444, 1612, 1394]",1,1
47835,"[34454, 2073, 9040, 723, 20, 1957]","[58430, 641, 834, 27, 55205]",0,1
21712,"[54686, 45, 578, 352, 1214, 19]","[58909, 587, 12, 918, 27]",1,1
116381,"[41308, 918, 625, 1254, 501]","[58567, 13, 12, 199, 794]",0,1
157698,"[45440, 19, 772, 558, 171, 619, 1267, 20025, 556]","[58635, 55410, 366, 13, 906, 671]",0,1
8268,"[54932, 231, 1267, 78, 733]","[60477, 27, 70, 0, 268]",1,1
92065,"[38877, 581, 78, 30, 134, 34]","[58521, 55945, 15, 1394, 0]",0,1
24642,"[32134, 34, 18, 657, 51, 6721]","[58376, 993, 471, 4, 55151]",0,1
119323,"[54906, 630, 30274, 30, 870, 85]","[60317, 587, 15, 57714, 56, 557, 0]",1,1
152963,"[54970, 29554, 231, 428, 855, 883, 870]","[60720, 58206, 16, 54, 999, 521, 47]",1,1
206460,"[50316, 1466, 933, 1147, 1219, 1786, 788, 630, 85, 231, 136, 431, 25270, 302, 1518, 347, 1505, 317, 531, 295, 1079, 503]","[58695, 82, 917, 285, 55769, 721]",0,1
228806,"[52551, 18, 672, 487, 446]","[58720, 1600, 897, 358, 1612]",0,1
6457,"[55085, 29670, 1239, 315, 1276, 1587, 1288]","[61533, 587, 15, 1578, 58305]",1,1
15628,"[31233, 581, 18, 499, 6324]","[58355, 698, 27, 653, 0]",0,1
54568,"[54977, 879, 53, 30370, 30]","[60761, 445, 587, 466, 12]",1,1
156997,"[54725, 933, 1067, 370, 447, 34]","[59146, 455, 56341, 0, 12, 375]",1,1
8160,"[54685, 763, 1352, 29270, 30]","[58905, 682, 0, 55679, 694]",1,1
104315,"[40102, 14688, 2521, 1123, 18, 345]","[58543, 3894, 5, 1132, 56310]",0,1
19144,"[54994, 134, 1274, 51, 592, 78, 825, 448, 29668, 1198]","[60869, 838, 15, 58061, 0, 12]",1,1
56389,"[35309, 34, 10255, 410, 381, 2258, 2180, 899, 458, 1254, 586, 2565, 1181]","[58451, 1137, 55515, 76, 1402, 868, 624]",0,1
164871,"[46157, 20743, 1266, 1643, 364]","[58646, 754, 2730, 55421, 2026, 1300, 89, 587]",0,1
1098,"[29780, 865, 34, 455, 501]","[58317, 978, 15, 27, 56039]",0,1
24484,"[54721, 2125, 404, 29306, 715, 1878]","[59123, 828, 55897, 76, 587, 595, 624]",1,1
30843,"[54908, 581, 670, 1182, 51]","[60330, 0, 1446, 13, 15]",1,1
18978,"[31568, 357, 231, 6154, 624]","[58363, 0, 13, 138, 24, 855, 15]",0,1
179135,"[55013, 91, 18, 1878, 29863, 34, 888, 581, 357, 1259]","[60992, 96, 0, 37, 12]",1,1
17549,"[54706, 231, 713, 30, 2126]","[59023, 56560, 628, 800, 1465]",1,1
132980,"[42968, 1404, 17781, 1135, 336, 212, 155, 941]","[58595, 55370, 794, 377, 587]",0,1
17939,"[31464, 878, 1929, 520, 108]","[58361, 15, 957, 55948, 27, 858, 227, 12]",0,1
10008,"[54863, 29448, 493, 947, 1053, 19]","[60041, 883, 27, 207, 56870]",1,1
97426,"[54740, 29325, 1350, 1254, 34, 126]","[59240, 56855, 1022, 15, 1600]",1,1
239699,"[53640, 446, 1087, 2054, 1863, 586, 3609]","[58729, 1042, 1069, 587, 56481, 593, 358, 2516]",0,1
235338,"[53204, 27788, 921, 49, 679]","[58726, 55501, 0, 658, 1000]",0,1
70525,"[54700, 20, 515, 327, 1382, 1698, 1197, 29587, 910, 618, 447, 155, 693, 808, 914, 1271, 483, 240]","[58983, 56535, 243, 0, 131]",1,1
36252,"[33295, 60, 8128, 78, 855, 357, 39]","[58402, 465, 27, 1038, 587, 55408]",0,1
112246,"[55031, 93, 381, 19, 846, 373]","[61128, 58472, 512, 15, 113]",1,1
156311,"[45301, 45, 19, 433, 82, 19887, 39]","[58633, 2441, 12, 24, 16, 55408, 15]",0,1
99267,"[54873, 880, 85, 29457, 38, 885, 873]","[60094, 4, 975, 696, 509, 27, 56867, 24]",1,1
149983,"[54964, 2450, 607, 130, 29548, 3431]","[60685, 0, 855, 4, 1054]",1,1
56497,"[54806, 505, 581, 2801, 34, 29390, 773, 565, 54, 231]","[59669, 12, 830, 56676, 597, 587]",1,1
204871,"[50157, 364, 1613, 265, 2017, 368, 24803, 2334, 191, 1095, 2195]","[58694, 27, 15, 56371, 727]",0,1
8152,"[54749, 830, 2192, 108, 664]","[59304, 12, 656, 0, 57028]",1,1
91721,"[55032, 1038, 29616, 581, 34]","[61131, 57903, 713, 0, 15]",1,1
118779,"[41548, 804, 78, 570, 580, 16134]","[58571, 70, 16, 732, 1519, 479, 12, 1462]",0,1
51014,"[34772, 50, 436, 754, 581, 1430, 450, 1985, 650, 1352, 410, 1587, 9358, 34, 812, 236, 2223, 1869]","[58438, 290, 12, 55370, 142]",0,1
142704,"[54963, 231, 19, 34, 188, 223]","[60674, 16, 0, 626, 57755]",1,1
128982,"[42568, 17155, 2886, 581, 39, 34]","[58589, 775, 587, 321, 15]",0,1
128460,"[42516, 685, 581, 219, 17284]","[58588, 763, 81, 896, 1600, 813]",0,1
57891,"[35459, 581, 18, 34, 285, 1008, 1878]","[58455, 0, 13, 27, 55380]",0,1
75278,"[37198, 1889, 53, 231, 30, 39, 1285, 38, 11784]","[58488, 27, 259, 15, 0, 594]",0,1
54043,"[35074, 359, 2661, 1002, 434, 1256, 473, 78, 616, 980]","[58445, 55299, 693, 1600, 410, 1422]",0,1
15933,"[31263, 490, 231, 1079, 1744, 5850]","[58355, 0, 55130, 587, 925]",0,1
11588,"[54692, 1522, 2115, 231, 757]","[58949, 682, 0, 342, 56265]",1,1
21746,"[31845, 1267, 6658, 255, 281]","[58369, 55696, 4, 544, 15, 1298]",0,1
217715,"[54912, 78, 29497, 1878, 932, 1891, 1452]","[60356, 89, 57631, 587, 1426, 1600]",1,1
27447,"[32415, 50, 937, 607, 1256, 183, 840, 381, 1889]","[58382, 1439, 56, 55157, 361, 358, 2087]",0,1
91732,"[54719, 1210, 18, 29303, 606, 446, 1020, 1023, 1709]","[59107, 1960, 56, 56254, 15, 983]",1,1
89094,"[54855, 1354, 1084, 753, 546, 34]","[59987, 139, 56848, 15, 416, 695]",1,1
160093,"[45679, 78, 231, 38, 1267, 908]","[58638, 719, 16, 55413, 24, 0, 587]",0,1
9414,"[30612, 1497, 53, 30, 38, 85, 476, 1408]","[58338, 16, 500, 139, 835]",0,1
59426,"[35613, 930, 1000, 2593, 846, 75, 3562, 34, 85, 10755, 1505, 50, 741, 302, 2197, 504]","[58458, 55674, 2267, 1401, 0]",0,1
55208,"[55035, 133, 939, 34, 29620, 357, 36]","[61149, 304, 24, 15, 490, 57921]",1,1
61487,"[35819, 1668, 1864, 770, 34, 412, 914, 1979]","[58462, 908, 4, 947, 459, 12, 55237, 13]",0,1
156997,"[45370, 665, 957, 806, 1006, 120]","[58634, 70, 12, 55409, 15, 16]",0,1
151,"[29685, 78, 1069, 324, 34, 796, 463]","[58313, 12, 970, 1350, 4, 173]",0,1
138555,"[43526, 18, 1175, 1000, 1373, 316]","[58605, 397, 587, 55380, 194]",0,1
202451,"[54819, 201, 1484, 29527, 153, 581, 45]","[59764, 0, 700, 778, 13]",1,1
79264,"[37597, 45, 133, 19, 39, 1505, 648, 231, 206]","[58497, 918, 55272, 27, 587, 4]",0,1
17451,"[54710, 888, 45, 631, 806, 39, 30077, 1895]","[59051, 27, 347, 12, 56773]",1,1
50665,"[34737, 34, 10211, 578, 496, 60]","[58436, 55680, 990, 12, 142]",0,1
71366,"[54874, 282, 1306, 18, 29458]","[60098, 539, 587, 57840, 12]",1,1
786,"[29749, 34, 1601, 1010, 109, 409, 5160, 1889, 2701, 3048, 18, 2597]","[58316, 55651, 1170, 15, 1333, 1600, 1294]",0,1
238347,"[53505, 2521, 1084, 1015, 446]","[58728, 1406, 1850, 55878, 358]",0,1
171587,"[46829, 179, 21464, 1011, 860, 303, 38, 45]","[58656, 0, 55431, 12, 27]",0,1
34990,"[54876, 929, 82, 34, 886, 785, 29461, 1569]","[60116, 352, 57034, 0, 863]",1,1
16570,"[54948, 424, 1040, 1205, 452, 838, 339, 34, 762, 448, 1098, 38, 983, 1256, 1170, 1051, 752, 419, 29532, 85, 1198, 96, 1915]","[60577, 0, 57350, 603, 12]",1,1
25088,"[32179, 581, 6765, 2159, 1552]","[58377, 55152, 16, 481, 12]",0,1
6272,"[55020, 1742, 360, 2250, 906, 83, 174, 229, 29604]","[61040, 361, 1600, 587, 158, 57812, 15]",1,1
202,"[55035, 18, 446, 359, 29619, 221]","[61145, 714, 57917, 678, 56]",1,1
12972,"[55064, 581, 151, 410, 335, 484, 614, 1339, 29649, 362, 401]","[61357, 1426, 587, 1612, 1957, 58129, 854, 427, 358]",1,1
235731,"[55075, 1311, 1070, 360, 30414, 581]","[61449, 889, 936, 58221, 4]",1,1
73060,"[36976, 11563, 78, 479, 34, 30, 1504, 581]","[58484, 12, 55846, 0, 27]",0,1
229312,"[52601, 720, 280, 28120, 942]","[58720, 0, 542, 55495, 1334]",0,1
138860,"[54945, 902, 29530, 381, 391, 85, 97]","[60561, 15, 967, 334, 750, 942, 70]",1,1
20835,"[54713, 197, 28, 30228, 93, 590, 2066, 579]","[59070, 624, 1422, 55844, 108, 15, 2794, 1948, 358, 1600, 998]",1,1
191341,"[48804, 381, 18, 197, 1587, 1617]","[58680, 361, 481, 1262, 587]",0,1
46560,"[54771, 29355, 1308, 1184, 604]","[59440, 658, 56228, 587, 12, 15, 798]",1,1
10558,"[30726, 5312, 18, 546, 581, 58, 641, 2501]","[58341, 203, 1600, 55117, 1612]",0,1
63076,"[35978, 4069, 11209, 1786, 1770, 109, 1920, 1742, 1635, 877]","[58465, 530, 55240, 15, 1941, 1063]",0,1
171055,"[54999, 2089, 45, 1256, 29584]","[60905, 518, 530, 1500, 1363, 2174, 1600]",1,1
172579,"[55003, 313, 1006, 19, 29799, 717, 2245]","[60925, 12, 68, 587, 616]",1,1
